customer_id,segment,region,plan,acquisition_channel,seats,mrr,tenure_days,monthly_active_days,support_tickets_90d,nps_score,feature_adoption_score,payment_failures_90d,lifetime_revenue,txn_count,total_tickets,customer_health_score,is_churned
C001715,SMB,North America,Starter,Paid Search,16,56.62,539,27.0,0,38.9,0.379,0,621.92,11,1,74.4,0
C001716,Mid-Market,APAC,Starter,Sales,53,60.24,204,10.9,1,-14.8,0.341,1,471.37,8,1,50.0,1
C001717,SMB,LATAM,Business,Sales,4,445.23,537,13.0,1,28.3,0.832,0,4646.93,10,1,72.9,0
C001718,Enterprise,LATAM,Pro,Partner,486,178.32,918,14.0,1,60.6,0.175,0,2754.4700000000003,16,1,57.3,0
C001719,Startup,APAC,Business,Sales,7,427.17,870,0.0,0,46.2,0.371,0,7188.91,15,0,50.8,0
C001720,SMB,North America,Free,Paid Search,18,0.0,721,10.0,0,41.4,0.023,0,69.5,19,0,48.8,0
C001721,Mid-Market,LATAM,Starter,Organic,70,50.23,1334,12.0,0,78.6,0.268,0,1436.25,28,0,61.6,0
C001722,Enterprise,North America,Starter,Organic,170,47.04,400,4.2,0,44.4,0.656,2,367.48,8,0,58.9,1
C001723,Mid-Market,North America,Business,Paid Search,78,415.56,527,23.0,0,-12.6,0.056,0,4950.17,12,0,56.0,0
C001724,Mid-Market,APAC,Enterprise,Partner,76,1411.18,415,26.0,2,31.3,0.543,0,7366.24,6,2,74.6,0
C001725,Mid-Market,North America,Starter,Paid Search,18,45.76,697,13.0,3,83.1,0.367,0,1034.11,23,3,61.4,0
C001726,Startup,APAC,Enterprise,Partner,3,1378.19,341,21.0,4,27.3,0.588,0,9506.49,6,4,68.1,0
C001727,SMB,LATAM,Free,Organic,17,0.0,102,2.6,2,81.6,0.634,1,34.15,2,3,59.5,1
C001728,Mid-Market,APAC,Starter,Paid Search,25,56.88,645,25.0,0,60.6,0.741,0,770.9,14,0,85.6,0
C001729,SMB,APAC,Business,Referral,8,417.63,825,19.0,2,24.8,0.537,0,8209.65,19,2,67.6,0
C001730,Mid-Market,North America,Starter,Organic,31,57.77,1311,20.0,0,8.0,0.682,0,1278.17,22,0,74.1,0
C001731,Startup,North America,Enterprise,Referral,7,1435.47,347,16.0,1,43.5,0.466,0,9545.34,6,1,66.1,0
C001732,Enterprise,APAC,Starter,Referral,101,58.49,168,23.0,1,66.8,0.264,0,188.18,3,1,68.6,0
C001733,SMB,Europe,Business,Partner,14,468.2,460,14.0,0,-4.5,0.155,0,2107.79,6,1,51.7,0
C001734,SMB,LATAM,Starter,Sales,15,56.73,223,26.0,3,38.0,0.331,0,169.82999999999998,3,3,67.4,0
C001735,Enterprise,North America,Starter,Sales,181,53.29,229,18.0,0,-16.0,0.438,0,188.66,4,0,62.6,0
C001736,Mid-Market,North America,Starter,Organic,52,50.57,319,5.5,0,26.5,0.227,2,132.41,3,1,45.4,1
C001737,Mid-Market,North America,Enterprise,Partner,32,1309.02,741,5.0,4,-6.4,0.7,1,21177.48,16,4,51.8,0
C001738,Startup,APAC,Pro,Organic,6,141.11,1318,5.4,0,49.1,0.165,1,4203.85,28,0,47.7,1
C001739,SMB,APAC,Pro,Paid Search,4,151.07,1456,1.0,1,17.8,0.365,0,4806.08,30,1,47.1,0
C001740,SMB,LATAM,Free,Partner,21,0.0,1168,1.0,2,64.0,0.653,0,141.46,26,2,58.9,0
C001741,SMB,North America,Free,Referral,23,0.0,844,0.0,1,21.5,0.169,0,20.74,1,1,40.7,1
C001742,Startup,Europe,Free,Referral,2,0.0,397,3.0,2,19.2,0.734,0,35.71,7,2,58.6,0
C001743,SMB,North America,Business,Referral,23,370.23,809,6.0,1,-5.4,0.457,1,9017.03,23,1,50.0,0
C001744,SMB,North America,Starter,Referral,12,58.02,1427,9.0,4,44.8,0.437,2,249.21,4,6,50.6,1
C001745,SMB,North America,Starter,Partner,6,44.03,1160,7.0,0,47.3,0.104,1,877.04,20,0,47.1,0
C001746,Mid-Market,Europe,Pro,Organic,65,149.55,60,12.0,0,58.5,0.413,0,294.36,2,2,64.0,0
C001747,Startup,Europe,Pro,Organic,4,174.94,48,12.0,2,51.4,0.232,0,223.76,1,2,54.8,0
C001748,Enterprise,North America,Starter,Paid Search,318,60.73,921,12.0,1,45.0,0.72,0,959.51,16,1,70.3,0
C001749,Mid-Market,Europe,Free,Referral,16,0.0,309,1.0,2,49.9,0.685,0,64.55,8,2,58.4,0
C001750,Startup,APAC,Starter,Organic,1,55.23,432,15.0,2,52.4,0.501,0,560.37,10,2,65.7,0
C001751,Mid-Market,North America,Business,Paid Search,33,471.64,129,8.0,1,57.7,0.363,2,1093.1599999999999,3,3,53.3,0
C001752,Mid-Market,North America,Starter,Organic,35,52.21,191,15.0,1,-3.2,0.04,0,166.26,3,1,47.8,0
C001753,Mid-Market,APAC,Pro,Partner,67,179.47,561,1.0,1,23.5,0.103,1,2267.96,14,4,37.8,0
C001754,SMB,APAC,Free,Paid Search,8,0.0,896,24.0,0,-5.6,0.658,1,123.66,21,0,73.6,0
C001755,Startup,APAC,Enterprise,Organic,1,1087.59,564,20.0,1,43.3,0.549,0,13534.44,12,2,72.2,0
C001756,Enterprise,North America,Enterprise,Organic,254,1223.03,1004,9.0,2,75.7,0.539,0,25133.01,20,3,63.8,0
C001757,Enterprise,Europe,Free,Paid Search,218,0.0,963,10.0,0,57.4,0.643,0,80.47,24,1,69.0,0
C001758,SMB,LATAM,Pro,Paid Search,18,150.22,590,8.0,2,19.8,0.28,1,1906.27,13,2,47.5,0
C001759,Startup,North America,Starter,Sales,2,53.68,643,27.0,0,47.6,0.638,1,578.14,11,0,81.0,0
C001760,Mid-Market,Europe,Business,Organic,68,395.77,630,19.0,1,43.7,0.446,1,5288.12,13,3,66.2,0
C001761,Startup,LATAM,Pro,Paid Search,3,164.5,910,12.0,2,40.8,0.759,0,3501.97,21,3,69.6,0
C001762,Startup,North America,Pro,Partner,2,154.67,875,18.0,2,2.4,0.437,2,2194.39,15,2,57.4,0
C001763,Mid-Market,APAC,Starter,Partner,63,54.6,1446,1.0,0,67.9,0.557,0,1707.6399999999999,30,0,59.4,0
C001764,Startup,APAC,Free,Paid Search,1,0.0,600,23.0,1,5.5,0.29,1,172.36,19,1,61.3,0
C001765,SMB,North America,Pro,Organic,17,171.27,637,16.0,0,25.8,0.202,0,3884.15,23,1,57.9,0
C001766,SMB,APAC,Pro,Sales,20,152.59,123,8.0,0,59.0,0.339,1,155.0,1,0,56.2,0
C001767,SMB,Europe,Business,Sales,8,439.39,739,6.7,0,25.7,0.25,1,2365.97,5,1,49.1,1
C001768,Startup,APAC,Business,Paid Search,1,349.3,792,0.0,0,37.0,0.2,0,4131.65,12,1,44.7,0
C001769,SMB,LATAM,Pro,Partner,11,169.1,1364,13.0,0,38.0,0.539,0,5157.62,29,0,66.6,0
C001770,SMB,APAC,Pro,Organic,10,168.44,1179,26.0,0,36.6,0.395,0,5677.04,32,3,73.7,0
C001771,Startup,North America,Enterprise,Organic,1,1388.77,977,21.0,0,37.9,0.734,0,36937.17,28,1,79.6,0
C001772,SMB,APAC,Business,Organic,10,377.99,921,1.0,0,40.3,0.731,0,6775.92,18,0,61.9,0
C001773,Startup,LATAM,Business,Referral,3,364.76,942,16.0,1,36.9,0.111,0,5968.8099999999995,16,1,54.8,0
C001774,Startup,Europe,Enterprise,Organic,2,1381.56,897,19.0,1,12.6,0.685,0,17883.25,13,3,72.3,0
C001775,Mid-Market,Europe,Starter,Organic,24,49.55,361,14.0,1,-3.8,0.709,0,379.48,7,1,66.9,0
C001776,Enterprise,North America,Pro,Organic,133,168.82,1273,9.0,0,60.0,0.344,0,4932.09,27,0,59.4,0
C001777,SMB,APAC,Pro,Organic,11,177.72,985,19.0,1,61.1,0.539,0,4122.24,21,1,72.7,0
C001778,Startup,North America,Starter,Paid Search,4,53.24,1228,11.0,2,43.4,0.544,0,1162.12,21,3,62.5,0
C001779,Mid-Market,North America,Pro,Paid Search,19,146.79,1020,26.0,0,43.2,0.479,0,2580.57,18,1,76.9,0
C001780,SMB,LATAM,Starter,Partner,7,45.3,482,23.0,0,12.1,0.06,0,320.02,7,0,58.5,0
C001781,Enterprise,LATAM,Pro,Paid Search,304,158.24,1394,25.0,4,-26.0,0.46,0,4678.01,31,4,62.5,0
C001782,Mid-Market,LATAM,Starter,Paid Search,15,54.3,975,11.0,0,28.8,0.148,0,793.2,15,0,52.1,0
C001783,SMB,Europe,Business,Referral,7,471.69,1427,18.0,1,-12.4,0.693,0,17200.18,35,1,69.1,0
C001784,Mid-Market,North America,Pro,Organic,38,138.99,95,4.0,1,39.6,0.59,0,161.1,1,1,58.7,0
C001785,Startup,Europe,Pro,Organic,7,152.09,421,21.0,0,67.6,0.662,1,1989.0,12,0,78.4,0
C001786,Mid-Market,North America,Starter,Referral,60,57.86,1112,21.0,0,19.6,0.448,0,1291.41,24,1,69.2,0
C001787,Startup,APAC,Pro,Partner,5,171.66,1177,12.6,1,21.0,0.614,2,2850.79,17,2,61.3,1
C001788,Mid-Market,Europe,Free,Paid Search,18,0.0,1319,0.0,0,9.9,0.389,0,85.1,19,0,47.7,1
C001789,Startup,Europe,Starter,Organic,1,53.81,784,12.0,0,36.1,0.293,1,956.19,19,0,56.1,0
C001790,SMB,North America,Starter,Organic,3,45.59,383,4.5,2,34.2,0.255,0,116.52,2,3,47.1,1
C001791,Enterprise,Europe,Business,Organic,101,416.41,625,25.0,1,9.5,0.29,0,4770.97,12,3,65.5,0
C001792,Enterprise,APAC,Starter,Referral,326,56.12,201,15.0,1,57.8,0.186,0,416.77000000000004,7,2,58.3,0
C001793,Enterprise,APAC,Pro,Partner,131,145.62,969,17.0,0,100.0,0.694,1,2319.46,16,0,79.0,0
C001794,SMB,North America,Business,Organic,8,403.0,1063,12.0,0,64.7,0.304,1,7577.98,20,1,59.3,0
C001795,Startup,North America,Starter,Organic,3,46.0,777,3.0,2,32.2,0.32,0,576.99,12,2,47.5,0
C001796,SMB,North America,Business,Organic,11,393.27,1172,17.0,1,31.9,0.406,1,8432.93,22,1,62.0,0
C001797,SMB,North America,Free,Organic,10,0.0,65,17.0,1,22.2,0.203,1,11.88,1,1,55.0,0
C001798,SMB,LATAM,Starter,Paid Search,10,54.2,1195,10.0,3,21.6,0.833,0,1129.0,20,3,66.6,0
C001799,SMB,Europe,Free,Paid Search,13,0.0,776,17.0,2,59.0,0.431,0,78.1,14,2,66.0,0
C001800,SMB,North America,Pro,Sales,13,177.34,714,10.0,3,60.0,0.683,0,2921.89,16,3,65.9,0
C001801,SMB,APAC,Enterprise,Referral,6,1256.3,1379,18.0,0,5.8,0.637,1,28901.65,23,1,68.8,0
C001802,SMB,North America,Pro,Sales,17,164.92,791,9.0,2,44.2,0.302,0,1955.54,11,2,53.5,0
C001803,Startup,North America,Pro,Referral,3,158.65,810,21.0,1,62.8,0.19,1,2529.66,16,1,62.2,0
C001804,Mid-Market,Europe,Starter,Sales,75,46.4,1090,24.0,2,26.2,0.412,0,817.88,18,2,68.4,0
C001805,Enterprise,North America,Enterprise,Sales,298,1492.7,1278,13.0,2,29.7,0.61,0,37421.83,26,2,64.9,0
C001806,Mid-Market,Europe,Pro,Paid Search,61,170.2,1396,0.0,1,52.4,0.093,0,7094.92,43,1,41.5,0
C001807,SMB,APAC,Starter,Organic,15,47.95,1448,19.0,0,53.1,0.269,0,1847.87,38,0,65.3,0
C001808,Mid-Market,LATAM,Enterprise,Organic,56,1135.79,772,26.0,2,45.7,0.503,0,16370.06,15,2,74.9,0
C001809,Startup,North America,Starter,Partner,3,57.81,1332,19.0,1,41.4,0.671,1,1432.26,27,2,72.7,0
C001810,SMB,Europe,Starter,Partner,19,58.73,89,10.0,0,44.7,0.252,0,237.64000000000001,4,0,56.0,0
C001811,SMB,North America,Free,Organic,17,0.0,1111,15.0,1,28.1,0.658,0,137.02,27,1,69.4,0
C001812,SMB,Europe,Starter,Referral,5,51.28,527,4.7,3,7.1,0.347,0,417.8,8,3,45.8,1
C001813,Mid-Market,North America,Business,Referral,70,444.98,497,21.0,1,-3.9,0.63,0,2081.02,5,1,70.8,0
C001814,Startup,Europe,Pro,Partner,7,154.86,752,20.0,0,49.9,0.045,2,1814.1499999999999,12,0,55.2,0
C001815,Enterprise,North America,Enterprise,Paid Search,202,1471.33,197,17.0,5,37.7,0.619,0,11187.81,8,5,65.0,0
C001816,SMB,LATAM,Free,Organic,18,0.0,1302,10.0,1,46.4,0.34,0,170.9,30,1,57.3,0
C001817,Startup,APAC,Pro,Paid Search,5,134.41,1126,4.0,3,14.3,0.528,0,2782.08,22,3,51.3,0
C001818,SMB,North America,Pro,Organic,5,146.35,1100,17.0,2,37.6,0.598,0,3275.25,23,4,68.9,0
C001819,Startup,APAC,Pro,Partner,3,163.46,1267,9.0,1,37.0,0.349,1,3947.13,24,1,53.7,0
C001820,Mid-Market,North America,Pro,Paid Search,65,185.03,1039,25.0,3,67.0,0.302,0,4017.17,20,3,68.6,0
C001821,Startup,APAC,Pro,Organic,1,162.78,1013,1.0,2,56.3,0.314,1,2755.88,18,3,45.9,0
C001822,SMB,North America,Pro,Paid Search,4,153.63,367,23.0,1,16.5,0.437,2,880.01,6,2,64.8,0
C001823,SMB,North America,Business,Partner,22,458.23,1029,21.0,1,47.6,0.792,0,10548.68,24,1,80.8,0
C001824,Enterprise,Europe,Starter,Paid Search,385,58.53,207,14.0,2,16.3,0.43,0,235.55,4,3,59.0,0
C001825,Mid-Market,Europe,Pro,Sales,45,170.61,356,27.0,2,-30.3,0.644,0,320.39,2,2,72.4,0
C001826,SMB,Europe,Pro,Organic,7,176.0,171,20.0,0,78.1,0.504,1,984.04,6,0,73.8,0
C001827,Enterprise,Europe,Starter,Sales,384,56.76,1310,0.2,2,25.6,0.195,1,591.9200000000001,12,2,38.6,1
C001828,SMB,North America,Starter,Organic,7,51.3,53,10.0,1,61.0,0.121,0,40.81,1,1,52.2,0
C001829,Startup,North America,Enterprise,Organic,4,1328.92,583,23.0,0,18.5,0.787,0,23384.13,17,0,81.0,0
C001830,Startup,Europe,Starter,Sales,5,56.64,56,21.0,2,14.8,0.89,0,51.46,1,2,78.9,0
C001831,Enterprise,Europe,Starter,Referral,119,55.71,953,4.0,2,21.3,0.176,0,645.8,12,2,43.0,0
C001832,Startup,North America,Pro,Partner,6,132.47,98,4.0,0,41.3,0.288,0,399.63,3,1,51.3,0
C001833,Enterprise,North America,Free,Referral,299,0.0,619,25.0,0,39.4,0.395,0,74.97,14,0,73.1,0
C001834,SMB,Europe,Free,Paid Search,6,0.0,1358,1.0,3,47.4,0.284,0,177.42000000000002,34,4,44.7,0
C001835,Startup,Europe,Free,Referral,2,0.0,874,26.0,0,22.6,0.703,0,81.27,14,0,81.6,0
C001836,Enterprise,APAC,Free,Organic,82,0.0,1263,15.0,0,36.0,0.351,0,110.76,23,0,62.5,0
C001837,Enterprise,Europe,Starter,Referral,72,48.69,114,22.0,0,13.9,0.371,0,247.44,5,1,67.2,0
C001838,Enterprise,Europe,Business,Sales,107,463.52,1025,6.0,1,71.7,0.199,0,8574.53,19,2,52.0,0
C001839,SMB,Europe,Starter,Referral,5,49.51,1143,3.4,0,2.1,0.032,0,335.84000000000003,6,1,39.2,1
C001840,Startup,North America,Starter,Referral,5,43.44,670,20.0,0,14.5,0.788,0,406.18,9,1,77.9,0
C001841,Mid-Market,North America,Pro,Partner,24,152.24,853,0.9,1,24.4,0.3,1,1627.8899999999999,10,1,43.7,1
C001842,Mid-Market,North America,Starter,Paid Search,37,47.74,1322,2.0,0,94.7,0.775,0,1388.37,27,0,69.5,0
C001843,SMB,APAC,Starter,Paid Search,15,52.39,293,17.0,2,54.2,0.254,0,312.13,5,2,60.2,0
C001844,Mid-Market,North America,Starter,Referral,51,58.71,251,0.0,3,13.7,0.204,1,108.41999999999999,2,3,36.0,0
C001845,SMB,Europe,Starter,Partner,15,59.36,398,26.0,2,55.6,0.588,0,440.14,8,4,78.4,0
C001846,Startup,Europe,Starter,Paid Search,5,51.53,579,18.0,1,47.9,0.4,1,594.11,12,1,64.4,0
C001847,SMB,North America,Free,Referral,18,0.0,885,9.8,2,41.8,0.564,1,0.0,3,4,59.8,1
C001848,Startup,APAC,Business,Organic,6,460.78,685,14.0,0,52.4,0.107,1,5106.4400000000005,11,1,54.0,0
C001849,SMB,APAC,Enterprise,Referral,13,1148.33,715,17.0,1,36.5,0.549,0,14492.17,14,2,68.8,0
C001850,Startup,North America,Business,Referral,3,351.87,1224,26.0,2,39.3,0.455,1,10185.24,30,2,70.8,0
C001851,Mid-Market,APAC,Free,Organic,43,0.0,1344,0.0,3,-3.8,0.676,0,101.75,25,3,50.4,0
C001852,Enterprise,Europe,Business,Organic,84,444.04,1098,6.0,0,71.1,0.779,0,13477.2,28,1,70.8,0
C001853,SMB,North America,Pro,Referral,13,169.89,811,19.0,0,23.8,0.761,0,3129.26,18,1,77.2,0
C001854,Enterprise,APAC,Free,Organic,65,0.0,1231,0.9,1,4.1,0.694,0,49.91,3,1,55.5,1
C001855,Startup,APAC,Enterprise,Sales,7,1147.49,1308,6.0,0,22.4,0.2,1,28901.9,26,0,46.6,0
C001856,SMB,North America,Business,Organic,5,407.34,242,0.0,2,23.4,0.093,1,2641.12,6,2,35.1,0
C001857,Startup,LATAM,Free,Organic,4,0.0,924,1.0,1,15.0,0.432,1,89.29,22,2,46.9,0
C001858,Mid-Market,Europe,Enterprise,Organic,73,1379.42,625,12.0,3,54.4,0.341,0,14923.06,12,4,56.9,0
C001859,SMB,Europe,Free,Referral,6,0.0,711,18.0,0,59.4,0.568,0,120.11,18,0,74.1,0
C001860,SMB,North America,Pro,Partner,3,150.7,409,0.4,1,-14.0,0.521,1,599.71,4,2,46.1,1
C001861,Mid-Market,North America,Starter,Referral,26,48.23,403,27.0,0,22.1,0.619,0,569.42,11,1,79.9,0
C001862,SMB,Europe,Starter,Sales,24,55.4,1037,21.0,3,23.9,0.701,0,1030.29,18,3,72.7,0
C001863,SMB,Europe,Enterprise,Partner,24,1263.7,248,18.0,3,30.7,0.403,0,6474.63,5,3,61.7,0
C001864,Startup,Europe,Pro,Organic,3,162.35,930,2.0,2,77.7,0.51,1,4643.03,27,3,54.9,0
C001865,SMB,APAC,Starter,Organic,23,56.71,266,14.0,2,14.7,0.242,0,306.69,5,3,53.2,0
C001866,Enterprise,North America,Business,Referral,219,477.64,882,25.0,1,74.1,0.254,1,6637.67,14,3,68.9,0
C001867,SMB,APAC,Business,Organic,18,476.2,1302,6.0,3,31.3,0.398,0,8549.38,18,3,50.9,0
C001868,SMB,APAC,Enterprise,Sales,20,1119.78,374,15.0,1,74.3,0.68,0,7918.9400000000005,6,1,74.7,0
C001869,Mid-Market,APAC,Enterprise,Referral,53,1133.54,1417,15.0,2,27.2,0.274,2,29149.63,27,2,52.3,0
C001870,SMB,APAC,Enterprise,Partner,12,1160.4,356,19.0,0,24.3,0.803,2,9347.32,8,0,74.5,0
C001871,Mid-Market,APAC,Pro,Partner,73,159.61,1399,25.0,2,34.4,0.51,1,3474.4,22,3,71.1,0
C001872,Enterprise,North America,Starter,Sales,295,54.57,1165,3.0,3,67.3,0.352,0,1247.22,25,3,50.5,0
C001873,SMB,APAC,Enterprise,Referral,18,1421.66,598,1.0,1,39.0,0.396,0,13921.44,11,3,50.2,0
C001874,Mid-Market,LATAM,Free,Partner,17,0.0,114,2.0,1,40.2,0.239,0,0.0,2,1,46.5,0
C001875,SMB,Europe,Starter,Paid Search,13,49.09,876,7.0,0,50.9,0.414,0,836.35,18,1,58.8,0
C001876,Mid-Market,North America,Starter,Paid Search,77,60.47,1288,3.2,1,13.0,0.197,0,1580.36,27,1,43.6,1
C001877,SMB,LATAM,Starter,Paid Search,18,48.07,1127,7.3,2,43.4,0.72,0,503.78,10,4,64.5,1
C001878,Mid-Market,North America,Pro,Sales,56,145.79,179,14.0,1,19.3,0.127,0,235.29000000000002,2,2,51.7,0
C001879,Startup,North America,Enterprise,Partner,2,1296.79,421,20.0,1,71.8,0.727,0,14394.3,12,1,80.3,0
C001880,Enterprise,North America,Pro,Referral,270,159.65,1317,16.0,4,45.5,0.68,0,5523.48,34,4,68.2,0
C001881,SMB,Europe,Pro,Organic,12,170.68,910,26.0,2,52.3,0.372,0,3240.5099999999998,20,2,71.6,0
C001882,Mid-Market,Europe,Starter,Referral,46,59.2,1082,9.0,0,-16.0,0.658,0,898.84,16,0,61.2,0
C001883,Mid-Market,Europe,Pro,Paid Search,44,163.73,1206,18.0,0,52.7,0.244,1,3539.82,23,0,61.7,0
C001884,SMB,LATAM,Free,Referral,10,0.0,250,4.6,4,30.6,0.182,2,7.24,2,5,37.6,1
C001885,Startup,Europe,Free,Organic,3,0.0,577,6.0,1,-0.9,0.622,0,86.17,11,1,57.4,0
C001886,Startup,Europe,Pro,Sales,2,132.44,1204,27.0,1,37.4,0.305,0,4215.73,32,2,70.5,0
C001887,Mid-Market,APAC,Pro,Partner,34,161.91,530,0.0,0,-3.0,0.163,0,1807.99,11,0,39.6,0
C001888,Mid-Market,APAC,Starter,Paid Search,31,59.7,869,7.0,2,50.3,0.531,0,797.6,14,4,59.2,0
C001889,SMB,North America,Starter,Paid Search,16,53.62,1373,10.0,0,70.8,0.757,0,754.92,15,2,73.7,0
C001890,SMB,North America,Free,Paid Search,22,0.0,817,3.0,1,-9.8,0.416,0,50.92,14,1,47.7,0
C001891,Mid-Market,Europe,Pro,Paid Search,71,181.7,1196,21.0,2,34.3,0.329,0,3225.91,19,2,64.0,0
C001892,SMB,APAC,Starter,Organic,10,55.63,1110,10.0,1,30.9,0.384,0,1501.73,27,2,57.0,0
C001893,SMB,Europe,Starter,Paid Search,16,53.37,204,12.0,0,-14.7,0.389,1,88.31,2,1,53.9,0
C001894,SMB,North America,Business,Paid Search,4,450.44,445,8.0,1,57.9,0.213,0,1655.35,3,1,52.8,0
C001895,Mid-Market,APAC,Business,Paid Search,23,403.24,1269,24.0,0,50.6,0.134,0,13852.61,33,1,65.5,0
C001896,SMB,Europe,Starter,Referral,14,52.93,243,11.0,4,85.7,0.453,0,223.61,4,5,61.0,0
C001897,Mid-Market,Europe,Pro,Paid Search,25,177.06,639,22.0,1,47.4,0.032,0,2452.49,14,2,58.8,0
C001898,SMB,APAC,Free,Organic,3,0.0,210,6.6,3,13.0,0.399,0,25.11,3,4,49.7,1
C001899,Mid-Market,APAC,Starter,Referral,46,57.88,392,26.0,1,47.9,0.631,0,447.48,7,1,80.4,0
C001900,SMB,Europe,Pro,Paid Search,11,167.2,975,16.0,0,67.1,0.347,1,3059.68,19,1,64.4,0
C001901,SMB,Europe,Free,Partner,5,0.0,696,27.0,2,23.4,0.388,0,91.29,11,2,70.1,0
C001902,SMB,Europe,Starter,Sales,11,53.72,701,19.0,1,56.3,0.558,0,1036.79,20,1,72.8,0
C001903,Enterprise,Europe,Business,Referral,370,438.33,431,1.0,1,-23.9,0.104,1,3331.94,6,2,33.1,0
C001904,Mid-Market,Europe,Business,Paid Search,74,413.97,1105,4.0,1,71.9,0.755,1,11066.34,27,3,64.9,0
C001905,SMB,APAC,Enterprise,Paid Search,19,1347.09,984,22.0,2,55.0,0.344,2,21758.01,15,2,63.5,0
C001906,SMB,Europe,Business,Referral,11,375.56,1110,1.0,2,-28.6,0.352,0,7254.9,19,6,40.6,0
C001907,Startup,Europe,Starter,Referral,6,53.33,1037,5.0,1,44.6,0.479,1,1304.89,23,1,54.8,0
C001908,Mid-Market,North America,Pro,Organic,28,142.52,1230,22.0,3,-14.7,0.52,0,3044.62,22,4,64.3,0
C001909,Startup,APAC,Starter,Partner,6,50.74,1408,9.0,2,19.7,0.687,0,1787.75,38,3,62.6,0
C001910,Mid-Market,Europe,Pro,Referral,73,174.46,116,6.0,2,52.0,0.327,2,806.77,4,2,48.4,0
C001911,Mid-Market,North America,Starter,Referral,33,55.04,1354,5.0,0,31.6,0.19,0,1413.32,28,0,48.3,0
C001912,Enterprise,North America,Free,Organic,228,0.0,191,8.0,0,66.4,0.462,0,11.03,2,3,62.6,0
C001913,SMB,North America,Free,Paid Search,8,0.0,1456,23.0,0,36.6,0.706,0,195.93,24,2,80.4,0
C001914,Mid-Market,LATAM,Business,Paid Search,49,397.37,349,12.0,0,34.1,0.557,0,3604.92,9,1,65.8,0
C001915,Mid-Market,APAC,Free,Organic,58,0.0,991,26.0,2,62.5,0.108,0,69.75,19,2,64.7,0
C001916,SMB,Europe,Pro,Partner,16,176.56,720,20.0,0,26.6,0.105,0,2941.57,17,1,58.7,0
C001917,SMB,Europe,Business,Paid Search,5,455.81,1057,7.0,1,34.4,0.704,0,8149.1900000000005,20,1,64.3,0
C001918,Enterprise,APAC,Business,Organic,495,394.4,759,4.0,0,37.7,0.58,0,8102.4,19,1,59.7,0
C001919,Enterprise,Europe,Starter,Paid Search,473,49.8,815,26.0,1,33.3,0.634,0,889.29,17,1,79.1,0
C001920,SMB,LATAM,Starter,Referral,7,43.95,703,25.0,1,64.0,0.615,1,736.91,16,2,78.7,0
C001921,Mid-Market,North America,Enterprise,Referral,41,1257.13,898,3.0,1,18.3,0.383,0,28573.16,25,1,49.5,0
C001922,Mid-Market,North America,Pro,Referral,48,176.42,693,9.0,1,14.2,0.275,0,2316.2,14,2,51.2,0
C001923,SMB,Europe,Starter,Sales,18,53.11,280,20.0,2,8.5,0.318,0,280.93,5,2,60.2,0
C001924,Mid-Market,North America,Enterprise,Sales,48,1190.83,839,27.0,1,-18.5,0.604,0,23269.87,18,1,73.9,0
C001925,SMB,Europe,Starter,Paid Search,10,49.71,944,25.0,2,72.1,0.178,0,1155.73,24,2,66.9,0
C001926,Mid-Market,APAC,Starter,Organic,55,46.49,1272,7.0,0,12.5,0.563,0,942.77,20,0,59.4,0
C001927,Mid-Market,North America,Free,Referral,77,0.0,946,25.0,3,29.0,0.831,0,109.1,20,5,80.7,0
C001928,Mid-Market,Europe,Free,Partner,19,0.0,1281,20.0,1,73.9,0.423,0,146.12,27,2,71.4,0
C001929,Mid-Market,APAC,Starter,Paid Search,74,49.52,1200,4.4,5,31.5,0.379,1,492.76,9,5,43.9,1
C001930,Enterprise,APAC,Pro,Sales,148,149.67,99,10.0,1,47.9,0.285,0,498.21000000000004,3,1,55.8,0
C001931,Mid-Market,Europe,Starter,Paid Search,25,47.74,1333,22.0,1,-0.5,0.603,1,1365.69,27,1,69.2,0
C001932,Startup,North America,Pro,Sales,3,136.77,771,23.0,0,70.0,0.521,0,1915.4,15,1,78.2,0
C001933,Startup,Europe,Business,Partner,6,369.44,267,25.0,1,32.0,0.191,0,265.84,1,1,64.8,0
C001934,Mid-Market,Europe,Business,Organic,24,485.7,97,12.0,0,9.5,0.418,0,1409.8600000000001,3,0,59.2,0
C001935,SMB,APAC,Free,Referral,24,0.0,1251,7.0,1,9.5,0.437,0,95.51,26,1,53.8,0
C001936,SMB,Europe,Business,Referral,5,430.8,1227,24.0,2,77.2,0.201,0,9719.63,23,2,67.2,0
C001937,Startup,North America,Free,Partner,7,0.0,928,8.0,2,20.3,0.286,0,109.65,27,2,49.8,0
C001938,Mid-Market,APAC,Pro,Partner,54,144.88,668,21.0,1,10.1,0.193,0,1620.5,12,2,59.0,0
C001939,Mid-Market,Europe,Starter,Organic,29,52.14,88,7.3,0,24.2,0.164,1,61.1,1,2,46.9,1
C001940,Mid-Market,North America,Pro,Organic,23,152.54,1163,16.0,1,36.1,0.491,0,2794.56,18,2,66.1,0
C001941,Enterprise,Europe,Starter,Organic,108,49.46,1225,5.0,1,38.8,0.431,0,968.02,19,1,54.8,0
C001942,Mid-Market,LATAM,Pro,Organic,63,173.98,1098,6.0,1,46.1,0.041,0,5393.38,32,1,44.7,0
