event_id,customer_id,opened_at,resolved_at,sla_due_at,status,reason,category,priority,channel,csat,resolved_hours,within_sla,created_at
E00002749,C001606,2025-10-19 13:12:00,2025-10-20 00:29:45,2025-10-22 13:12:00,resolved,How-to,How-to,low,portal,5,11.3,True,2025-10-19
E00002750,C001607,2024-05-05 17:46:00,2024-05-08 05:16:06,2024-05-06 17:46:00,resolved,How-to,How-to,high,email,3,59.5,False,2024-05-05
E00002751,C001607,2025-08-23 20:25:00,2025-08-25 05:49:06,2025-08-25 20:25:00,resolved,Outage,Outage,medium,phone,5,33.4,True,2025-08-23
E00002752,C001608,2024-09-02 18:31:00,2024-09-09 17:05:53,2024-09-05 18:31:00,resolved,Outage,Outage,low,chat,3,166.6,False,2024-09-02
E00002753,C001608,2024-05-19 10:11:00,2024-05-23 04:06:51,2024-05-21 10:11:00,closed_unresolved,How-to,How-to,medium,email,2,89.9,False,2024-05-19
E00002754,C001608,2024-08-02 12:39:00,,2024-08-05 12:39:00,pending,Feature Request,Feature Request,low,email,,,,2024-08-02
E00002755,C001609,2025-03-03 19:04:00,2025-03-06 18:12:46,2025-03-04 19:04:00,resolved,Billing,Billing,high,phone,3,71.1,False,2025-03-03
E00002756,C001609,2024-03-27 19:51:00,2024-03-27 21:27:05,2024-03-29 19:51:00,resolved,Billing,Billing,medium,email,4,1.6,True,2024-03-27
E00002757,C001609,2023-07-06 21:19:00,2023-07-07 03:15:49,2023-07-07 21:19:00,resolved,Outage,Outage,high,chat,3,5.9,True,2023-07-06
E00002758,C001610,2024-08-23 01:04:00,2024-08-24 01:33:33,2024-08-26 01:04:00,resolved,Billing,Billing,low,email,4,24.5,True,2024-08-23
E00002759,C001610,2025-06-20 22:37:00,2025-06-22 17:35:33,2025-06-22 22:37:00,resolved,How-to,How-to,medium,phone,3,43.0,True,2025-06-20
E00002760,C001610,2024-02-19 03:24:00,2024-02-21 12:01:24,2024-02-22 03:24:00,resolved,How-to,How-to,low,email,4,56.6,True,2024-02-19
E00002761,C001610,2025-06-15 16:15:00,2025-06-17 11:32:41,2025-06-18 16:15:00,resolved,How-to,How-to,low,portal,4,43.3,True,2025-06-15
E00002762,C001611,2025-10-27 02:18:00,,2025-10-30 02:18:00,pending,Billing,Billing,low,portal,,,,2025-10-27
E00002763,C001611,2025-04-06 11:51:00,2025-04-08 12:52:49,2025-04-09 11:51:00,resolved,Bug,Bug,low,chat,5,49.0,True,2025-04-06
E00002764,C001612,2023-08-12 07:56:00,2023-08-13 05:49:48,2023-08-14 07:56:00,resolved,Billing,Billing,medium,phone,4,21.9,True,2023-08-12
E00002765,C001612,2024-07-19 19:08:00,2024-07-21 08:54:39,2024-07-22 19:08:00,resolved,Billing,Billing,low,email,5,37.8,True,2024-07-19
E00002766,C001612,2024-12-05 15:32:00,2024-12-07 00:42:07,2024-12-08 15:32:00,resolved,Bug,Bug,low,chat,4,33.2,True,2024-12-05
E00002767,C001612,2023-05-01 02:24:00,2023-05-01 09:58:37,2023-05-01 10:24:00,resolved,How-to,How-to,critical,chat,4,7.6,True,2023-05-01
E00002768,C001613,2025-07-25 19:18:00,2025-07-25 22:01:38,2025-07-26 19:18:00,resolved,Bug,Bug,high,chat,3,2.7,True,2025-07-25
E00002769,C001613,2025-11-06 11:40:00,2025-11-06 16:14:08,2025-11-09 11:40:00,resolved,Billing,Billing,low,portal,4,4.6,True,2025-11-06
E00002770,C001614,2025-10-27 11:29:00,2025-10-27 20:29:19,2025-10-30 11:29:00,resolved,Billing,Billing,low,email,5,9.0,True,2025-10-27
E00002771,C001614,2025-12-01 10:56:00,2025-12-03 05:10:09,2025-12-03 10:56:00,resolved,Bug,Bug,medium,portal,5,42.2,True,2025-12-01
E00002772,C001614,2024-12-13 04:24:00,2024-12-14 01:36:25,2024-12-16 04:24:00,resolved,How-to,How-to,low,phone,5,21.2,True,2024-12-13
E00002773,C001615,2025-05-26 15:12:00,2025-05-27 02:50:47,2025-05-28 15:12:00,resolved,Billing,Billing,medium,phone,4,11.6,True,2025-05-26
E00002774,C001615,2022-04-04 19:09:00,,2022-04-05 19:09:00,escalated,Billing,Billing,high,chat,,,,2022-04-04
E00002775,C001616,2025-01-01 11:11:00,2025-01-02 00:07:03,2025-01-04 11:11:00,resolved,Billing,Billing,low,email,4,12.9,True,2025-01-01
E00002776,C001616,2025-07-22 03:53:00,2025-07-27 07:22:42,2025-07-25 03:53:00,resolved,Billing,Billing,low,chat,3,123.5,False,2025-07-22
E00002777,C001616,2023-11-29 19:10:00,2023-11-29 21:36:35,2023-11-30 19:10:00,resolved,How-to,How-to,high,phone,4,2.4,True,2023-11-29
E00002778,C001617,2025-05-18 11:30:00,2025-05-19 15:56:21,2025-05-21 11:30:00,resolved,Billing,Billing,low,portal,3,28.4,True,2025-05-18
E00002779,C001618,2024-06-07 00:28:00,2024-06-07 12:12:57,2024-06-08 00:28:00,resolved,How-to,How-to,high,chat,3,11.7,True,2024-06-07
E00002780,C001618,2024-09-06 02:13:00,2024-09-06 14:04:49,2024-09-08 02:13:00,resolved,Billing,Billing,medium,chat,4,11.9,True,2024-09-06
E00002781,C001619,2022-08-23 22:33:00,2022-08-25 05:29:32,2022-08-25 22:33:00,resolved,Billing,Billing,medium,phone,3,30.9,True,2022-08-23
E00002782,C001619,2024-07-07 10:37:00,2024-07-12 15:22:37,2024-07-09 10:37:00,resolved,How-to,How-to,medium,email,3,124.8,False,2024-07-07
E00002783,C001619,2025-03-14 21:15:00,2025-03-15 13:24:17,2025-03-15 21:15:00,resolved,Bug,Bug,high,portal,5,16.2,True,2025-03-14
E00002784,C001620,2025-11-23 16:50:00,2025-11-24 13:13:26,2025-11-25 16:50:00,resolved,How-to,How-to,medium,email,5,20.4,True,2025-11-23
E00002785,C001620,2025-12-19 12:50:00,2025-12-20 13:19:29,2025-12-21 12:50:00,resolved,How-to,How-to,medium,chat,4,24.5,True,2025-12-19
E00002786,C001622,2025-08-24 16:18:00,2025-08-24 21:15:12,2025-08-26 16:18:00,resolved,Bug,Bug,medium,phone,4,5.0,True,2025-08-24
E00002787,C001622,2025-02-13 14:41:00,2025-02-19 08:00:05,2025-02-15 14:41:00,resolved,Billing,Billing,medium,email,3,137.3,False,2025-02-13
E00002788,C001623,2025-11-05 03:00:00,,2025-11-08 03:00:00,pending,Bug,Bug,low,phone,,,,2025-11-05
E00002789,C001623,2025-08-21 13:08:00,2025-08-21 13:45:50,2025-08-21 21:08:00,resolved,Feature Request,Feature Request,critical,chat,5,0.6,True,2025-08-21
E00002790,C001623,2025-10-11 02:35:00,,2025-10-13 02:35:00,pending,How-to,How-to,medium,email,,,,2025-10-11
E00002791,C001624,2025-12-12 10:12:00,2025-12-14 07:06:08,2025-12-14 10:12:00,resolved,Bug,Bug,medium,phone,4,44.9,True,2025-12-12
E00002792,C001625,2025-07-17 09:48:00,2025-07-17 11:54:42,2025-07-17 17:48:00,resolved,Outage,Outage,critical,phone,4,2.1,True,2025-07-17
E00002793,C001625,2024-06-03 02:10:00,2024-06-03 08:15:30,2024-06-06 02:10:00,resolved,How-to,How-to,low,portal,5,6.1,True,2024-06-03
E00002794,C001626,2025-12-27 18:03:00,2026-01-02 00:48:24,2025-12-30 18:03:00,resolved,Outage,Outage,low,email,1,126.8,False,2025-12-27
E00002795,C001628,2024-10-23 09:22:00,2024-10-24 12:11:24,2024-10-25 09:22:00,resolved,Bug,Bug,medium,email,5,26.8,True,2024-10-23
E00002796,C001628,2025-12-08 16:45:00,2025-12-09 11:54:16,2025-12-10 16:45:00,resolved,How-to,How-to,medium,phone,5,19.2,True,2025-12-08
E00002797,C001629,2024-02-12 10:58:00,,2024-02-15 10:58:00,pending,How-to,How-to,low,chat,,,,2024-02-12
E00002798,C001629,2023-11-13 21:43:00,,2023-11-16 21:43:00,escalated,Billing,Billing,low,portal,,,,2023-11-13
E00002799,C001630,2024-06-16 15:26:00,2024-06-18 10:34:25,2024-06-19 15:26:00,resolved,Bug,Bug,low,chat,5,43.1,True,2024-06-16
E00002800,C001631,2024-06-23 16:00:00,2024-06-24 00:17:41,2024-06-25 16:00:00,resolved,Billing,Billing,medium,email,3,8.3,True,2024-06-23
E00002801,C001632,2025-11-23 18:09:00,2025-11-23 19:31:16,2025-11-24 02:09:00,resolved,Bug,Bug,critical,phone,5,1.4,True,2025-11-23
E00002802,C001632,2025-11-08 22:20:00,2025-11-09 13:13:22,2025-11-11 22:20:00,resolved,Outage,Outage,low,email,5,14.9,True,2025-11-08
E00002803,C001633,2022-07-20 09:14:00,,2022-07-22 09:14:00,pending,Billing,Billing,medium,chat,,,,2022-07-20
E00002804,C001634,2025-06-27 08:49:00,2025-06-29 06:08:24,2025-06-29 08:49:00,resolved,Feature Request,Feature Request,medium,chat,4,45.3,True,2025-06-27
E00002805,C001634,2025-12-14 12:53:00,2025-12-16 11:50:29,2025-12-17 12:53:00,resolved,How-to,How-to,low,chat,3,47.0,True,2025-12-14
E00002806,C001634,2025-10-22 20:29:00,2025-10-28 07:51:41,2025-10-24 20:29:00,closed_unresolved,Feature Request,Feature Request,medium,email,2,131.4,False,2025-10-22
E00002807,C001635,2024-11-19 20:56:00,2024-11-20 22:13:50,2024-11-22 20:56:00,resolved,Bug,Bug,low,email,4,25.3,True,2024-11-19
E00002808,C001635,2025-12-09 22:49:00,,2025-12-12 22:49:00,escalated,Outage,Outage,low,chat,,,,2025-12-09
E00002809,C001635,2025-05-11 00:26:00,2025-05-12 15:46:58,2025-05-14 00:26:00,resolved,How-to,How-to,low,portal,3,39.3,True,2025-05-11
E00002810,C001635,2025-04-28 18:17:00,2025-04-29 11:57:24,2025-05-01 18:17:00,resolved,Bug,Bug,low,chat,5,17.7,True,2025-04-28
E00002811,C001637,2025-07-05 08:30:00,2025-07-11 16:55:02,2025-07-08 08:30:00,resolved,Bug,Bug,low,portal,2,152.4,False,2025-07-05
E00002812,C001638,2025-12-12 20:07:00,2025-12-21 14:55:02,2025-12-15 20:07:00,closed_unresolved,How-to,How-to,low,email,2,210.8,False,2025-12-12
E00002813,C001638,2024-06-16 17:28:00,2024-06-22 05:05:42,2024-06-19 17:28:00,resolved,Billing,Billing,low,email,3,131.6,False,2024-06-16
E00002814,C001639,2023-12-15 19:06:00,,2023-12-16 19:06:00,pending,Billing,Billing,high,email,,,,2023-12-15
E00002815,C001639,2024-05-05 01:36:00,2024-05-13 19:14:43,2024-05-08 01:36:00,resolved,Billing,Billing,low,chat,2,209.6,False,2024-05-05
E00002816,C001639,2025-11-08 10:08:00,2025-11-08 14:13:41,2025-11-09 10:08:00,resolved,Billing,Billing,high,chat,5,4.1,True,2025-11-08
E00002817,C001639,2024-07-20 08:41:00,2024-07-21 18:52:10,2024-07-23 08:41:00,resolved,Billing,Billing,low,chat,5,34.2,True,2024-07-20
E00002818,C001640,2023-07-16 00:55:00,2023-07-17 21:38:57,2023-07-19 00:55:00,resolved,Billing,Billing,low,chat,4,44.7,True,2023-07-16
E00002819,C001641,2024-11-30 22:35:00,2024-12-01 10:43:13,2024-12-01 22:35:00,resolved,Bug,Bug,high,email,4,12.1,True,2024-11-30
E00002820,C001642,2024-11-26 02:37:00,2024-12-01 07:03:05,2024-11-28 02:37:00,resolved,Feature Request,Feature Request,medium,portal,3,124.4,False,2024-11-26
E00002821,C001643,2025-11-03 16:37:00,,2025-11-04 16:37:00,pending,Feature Request,Feature Request,high,email,,,,2025-11-03
E00002822,C001643,2025-04-14 17:58:00,2025-04-15 04:53:37,2025-04-17 17:58:00,resolved,Bug,Bug,low,phone,5,10.9,True,2025-04-14
E00002823,C001643,2024-01-31 10:00:00,2024-02-05 19:56:15,2024-02-03 10:00:00,resolved,Outage,Outage,low,chat,2,129.9,False,2024-01-31
E00002824,C001644,2025-01-31 02:07:00,,2025-02-01 02:07:00,pending,Feature Request,Feature Request,high,portal,,,,2025-01-31
E00002825,C001645,2024-07-23 20:01:00,,2024-07-25 20:01:00,escalated,Outage,Outage,medium,chat,,,,2024-07-23
E00002826,C001646,2023-10-18 12:53:00,2023-10-21 20:21:00,2023-10-21 12:53:00,closed_unresolved,Feature Request,Feature Request,low,portal,2,79.5,False,2023-10-18
E00002827,C001646,2025-03-02 13:43:00,2025-03-06 12:59:47,2025-03-04 13:43:00,resolved,Feature Request,Feature Request,medium,email,3,95.3,False,2025-03-02
E00002828,C001646,2023-05-12 13:43:00,2023-05-12 19:12:05,2023-05-14 13:43:00,resolved,Billing,Billing,medium,email,5,5.5,True,2023-05-12
E00002829,C001646,2025-12-30 20:19:00,,2025-12-31 20:19:00,pending,Outage,Outage,high,portal,,,,2025-12-30
E00002830,C001647,2024-08-05 09:52:00,2024-08-08 15:42:16,2024-08-07 09:52:00,resolved,How-to,How-to,medium,portal,3,77.8,False,2024-08-05
E00002831,C001647,2024-07-28 02:36:00,,2024-07-30 02:36:00,pending,Outage,Outage,medium,phone,,,,2024-07-28
E00002832,C001648,2025-12-09 20:44:00,2025-12-11 07:07:19,2025-12-12 20:44:00,resolved,How-to,How-to,low,portal,4,34.4,True,2025-12-09
E00002833,C001648,2025-07-29 16:24:00,2025-07-30 23:14:43,2025-07-31 16:24:00,resolved,Billing,Billing,medium,phone,4,30.8,True,2025-07-29
E00002834,C001648,2025-04-09 06:54:00,2025-04-09 16:53:40,2025-04-10 06:54:00,resolved,How-to,How-to,high,email,4,10.0,True,2025-04-09
E00002835,C001649,2025-11-17 13:13:00,,2025-11-19 13:13:00,pending,Bug,Bug,medium,email,,,,2025-11-17
E00002836,C001650,2025-10-21 09:28:00,2025-10-23 16:08:41,2025-10-24 09:28:00,resolved,Feature Request,Feature Request,low,email,3,54.7,True,2025-10-21
E00002837,C001650,2025-11-21 00:55:00,2025-11-22 07:00:31,2025-11-23 00:55:00,resolved,Outage,Outage,medium,chat,5,30.1,True,2025-11-21
E00002838,C001651,2023-09-25 11:07:00,2023-09-25 15:17:08,2023-09-27 11:07:00,resolved,How-to,How-to,medium,phone,4,4.2,True,2023-09-25
E00002839,C001652,2023-05-11 01:00:00,2023-05-15 23:31:30,2023-05-14 01:00:00,closed_unresolved,Billing,Billing,low,portal,3,118.5,False,2023-05-11
E00002840,C001652,2022-05-06 17:16:00,2022-05-07 05:06:28,2022-05-07 17:16:00,resolved,Billing,Billing,high,email,3,11.8,True,2022-05-06
E00002841,C001652,2023-04-20 03:35:00,2023-04-20 08:54:19,2023-04-22 03:35:00,resolved,How-to,How-to,medium,email,5,5.3,True,2023-04-20
E00002842,C001652,2023-08-10 02:00:00,2023-08-10 10:40:40,2023-08-13 02:00:00,resolved,Billing,Billing,low,email,3,8.7,True,2023-08-10
E00002843,C001652,2025-07-12 18:28:00,,2025-07-15 18:28:00,escalated,How-to,How-to,low,phone,,,,2025-07-12
E00002844,C001653,2025-10-24 23:14:00,2025-10-27 05:57:56,2025-10-27 23:14:00,resolved,How-to,How-to,low,email,3,54.7,True,2025-10-24
E00002845,C001653,2025-10-11 17:44:00,2025-10-12 13:24:16,2025-10-13 17:44:00,resolved,Billing,Billing,medium,portal,5,19.7,True,2025-10-11
E00002846,C001653,2023-02-08 20:49:00,2023-02-10 15:30:53,2023-02-10 20:49:00,resolved,Billing,Billing,medium,phone,5,42.7,True,2023-02-08
E00002847,C001653,2025-09-04 03:12:00,2025-09-11 22:39:32,2025-09-07 03:12:00,closed_unresolved,Feature Request,Feature Request,low,email,2,187.5,False,2025-09-04
E00002848,C001654,2025-09-23 02:02:00,2025-09-23 23:29:36,2025-09-24 02:02:00,resolved,How-to,How-to,high,email,5,21.5,True,2025-09-23
E00002849,C001654,2024-09-15 04:43:00,2024-09-16 09:04:47,2024-09-17 04:43:00,resolved,Billing,Billing,medium,chat,3,28.4,True,2024-09-15
E00002850,C001656,2022-12-04 14:18:00,2022-12-06 11:50:48,2022-12-06 14:18:00,resolved,How-to,How-to,medium,phone,5,45.5,True,2022-12-04
E00002851,C001657,2025-06-17 23:02:00,2025-06-20 01:01:06,2025-06-20 23:02:00,resolved,Billing,Billing,low,chat,5,50.0,True,2025-06-17
E00002852,C001657,2025-12-21 23:15:00,2025-12-23 05:10:04,2025-12-24 23:15:00,resolved,How-to,How-to,low,phone,5,29.9,True,2025-12-21
E00002853,C001658,2025-06-17 05:56:00,2025-06-17 17:35:53,2025-06-20 05:56:00,resolved,Billing,Billing,low,email,4,11.7,True,2025-06-17
E00002854,C001658,2025-07-22 22:32:00,2025-07-24 09:10:29,2025-07-24 22:32:00,resolved,Outage,Outage,medium,chat,4,34.6,True,2025-07-22
E00002855,C001658,2025-07-13 16:27:00,2025-07-13 22:20:09,2025-07-14 16:27:00,resolved,Feature Request,Feature Request,high,chat,5,5.9,True,2025-07-13
E00002856,C001661,2025-07-13 22:38:00,2025-07-15 12:54:25,2025-07-15 22:38:00,resolved,Feature Request,Feature Request,medium,email,5,38.3,True,2025-07-13
E00002857,C001661,2025-05-22 02:29:00,2025-05-22 12:22:25,2025-05-23 02:29:00,resolved,Feature Request,Feature Request,high,email,5,9.9,True,2025-05-22
E00002858,C001661,2024-11-28 04:18:00,2024-11-30 06:00:02,2024-11-29 04:18:00,resolved,Billing,Billing,high,email,3,49.7,False,2024-11-28
E00002859,C001661,2024-07-03 05:58:00,2024-07-09 00:56:46,2024-07-05 05:58:00,resolved,Bug,Bug,medium,phone,3,139.0,False,2024-07-03
E00002860,C001662,2025-07-31 16:05:00,,2025-08-03 16:05:00,pending,How-to,How-to,low,chat,,,,2025-07-31
E00002861,C001662,2024-10-18 02:19:00,2024-10-18 18:46:51,2024-10-19 02:19:00,resolved,Bug,Bug,high,email,5,16.5,True,2024-10-18
E00002862,C001662,2024-10-31 21:23:00,2024-11-01 11:34:41,2024-11-01 21:23:00,resolved,How-to,How-to,high,phone,5,14.2,True,2024-10-31
E00002863,C001665,2024-05-21 06:12:00,2024-05-21 16:08:29,2024-05-23 06:12:00,resolved,How-to,How-to,medium,chat,5,9.9,True,2024-05-21
E00002864,C001665,2024-03-29 05:22:00,2024-03-30 01:05:39,2024-03-30 05:22:00,resolved,How-to,How-to,high,email,5,19.7,True,2024-03-29
E00002865,C001665,2024-06-14 16:08:00,2024-06-15 07:44:00,2024-06-15 16:08:00,resolved,Bug,Bug,high,phone,5,15.6,True,2024-06-14
E00002866,C001667,2024-12-21 00:00:00,2024-12-21 16:36:10,2024-12-24 00:00:00,resolved,Bug,Bug,low,chat,4,16.6,True,2024-12-21
E00002867,C001667,2025-01-08 21:11:00,2025-01-09 11:18:11,2025-01-11 21:11:00,resolved,Bug,Bug,low,chat,4,14.1,True,2025-01-08
E00002868,C001668,2025-01-01 11:27:00,2025-01-02 18:25:06,2025-01-03 11:27:00,resolved,Feature Request,Feature Request,medium,chat,5,31.0,True,2025-01-01
E00002869,C001669,2025-10-07 11:58:00,,2025-10-08 11:58:00,pending,Bug,Bug,high,portal,,,,2025-10-07
E00002870,C001670,2025-06-04 22:41:00,2025-06-05 12:35:34,2025-06-05 22:41:00,resolved,Billing,Billing,high,email,3,13.9,True,2025-06-04
E00002871,C001671,2025-10-22 04:52:00,,2025-10-24 04:52:00,pending,Billing,Billing,medium,portal,,,,2025-10-22
E00002872,C001671,2025-07-29 13:38:00,2025-07-30 20:27:58,2025-08-01 13:38:00,resolved,Bug,Bug,low,chat,5,30.8,True,2025-07-29
E00002873,C001674,2025-11-11 04:31:00,2025-11-11 13:41:25,2025-11-14 04:31:00,resolved,Outage,Outage,low,portal,5,9.2,True,2025-11-11
E00002874,C001674,2025-08-24 02:07:00,,2025-08-24 10:07:00,pending,How-to,How-to,critical,email,,,,2025-08-24
E00002875,C001674,2024-12-20 14:46:00,2024-12-20 17:32:51,2024-12-21 14:46:00,resolved,Feature Request,Feature Request,high,email,5,2.8,True,2024-12-20
E00002876,C001675,2025-07-16 06:12:00,2025-07-16 16:25:20,2025-07-19 06:12:00,resolved,Billing,Billing,low,email,4,10.2,True,2025-07-16
E00002877,C001676,2025-12-04 02:53:00,2025-12-05 15:32:01,2025-12-06 02:53:00,resolved,Bug,Bug,medium,email,4,36.7,True,2025-12-04
E00002878,C001676,2025-12-03 13:15:00,2025-12-03 18:45:31,2025-12-04 13:15:00,resolved,How-to,How-to,high,chat,5,5.5,True,2025-12-03
E00002879,C001677,2025-09-28 20:40:00,2025-10-04 05:56:26,2025-09-30 20:40:00,resolved,How-to,How-to,medium,chat,3,129.3,False,2025-09-28
E00002880,C001677,2023-02-05 00:38:00,2023-02-07 04:25:52,2023-02-08 00:38:00,resolved,How-to,How-to,low,chat,4,51.8,True,2023-02-05
E00002881,C001677,2023-07-20 18:08:00,2023-07-21 13:24:04,2023-07-22 18:08:00,resolved,How-to,How-to,medium,email,5,19.3,True,2023-07-20
E00002882,C001678,2025-02-10 05:17:00,2025-02-13 00:24:27,2025-02-13 05:17:00,resolved,How-to,How-to,low,email,4,67.1,True,2025-02-10
E00002883,C001679,2025-09-22 21:44:00,,2025-09-25 21:44:00,pending,Billing,Billing,low,phone,,,,2025-09-22
E00002884,C001680,2025-02-09 18:17:00,2025-02-14 10:54:34,2025-02-12 18:17:00,resolved,Billing,Billing,low,portal,2,112.6,False,2025-02-09
E00002885,C001680,2024-10-21 08:36:00,2024-10-22 00:36:41,2024-10-23 08:36:00,resolved,Billing,Billing,medium,phone,3,16.0,True,2024-10-21
E00002886,C001681,2025-09-21 08:29:00,2025-09-22 14:19:09,2025-09-24 08:29:00,resolved,Bug,Bug,low,phone,4,29.8,True,2025-09-21
E00002887,C001683,2025-12-11 03:24:00,2025-12-11 07:50:38,2025-12-11 11:24:00,resolved,How-to,How-to,critical,phone,4,4.4,True,2025-12-11
E00002888,C001684,2025-11-13 20:39:00,2025-11-14 11:42:41,2025-11-14 20:39:00,resolved,Feature Request,Feature Request,high,phone,4,15.1,True,2025-11-13
E00002889,C001684,2025-11-21 18:05:00,2025-11-22 15:08:31,2025-11-23 18:05:00,resolved,Billing,Billing,medium,chat,5,21.1,True,2025-11-21
E00002890,C001685,2023-07-09 09:31:00,2023-07-09 14:10:48,2023-07-10 09:31:00,resolved,Bug,Bug,high,chat,5,4.7,True,2023-07-09
E00002891,C001686,2025-02-11 23:25:00,2025-02-13 14:04:19,2025-02-14 23:25:00,resolved,Outage,Outage,low,email,5,38.7,True,2025-02-11
E00002892,C001687,2025-04-23 17:34:00,2025-04-24 07:52:47,2025-04-25 17:34:00,resolved,Feature Request,Feature Request,medium,email,5,14.3,True,2025-04-23
E00002893,C001687,2025-07-17 06:14:00,2025-07-18 07:01:13,2025-07-19 06:14:00,resolved,How-to,How-to,medium,chat,4,24.8,True,2025-07-17
E00002894,C001687,2024-07-17 08:21:00,2024-07-17 19:35:25,2024-07-19 08:21:00,resolved,Billing,Billing,medium,phone,4,11.2,True,2024-07-17
E00002895,C001687,2025-05-15 10:10:00,2025-05-17 06:41:15,2025-05-17 10:10:00,resolved,Feature Request,Feature Request,medium,email,5,44.5,True,2025-05-15
E00002896,C001687,2023-10-09 18:21:00,2023-10-15 12:33:44,2023-10-11 18:21:00,resolved,Outage,Outage,medium,email,3,138.2,False,2023-10-09
E00002897,C001688,2023-09-05 23:43:00,,2023-09-08 23:43:00,escalated,Billing,Billing,low,chat,,,,2023-09-05
E00002898,C001688,2024-01-28 02:31:00,,2024-01-29 02:31:00,pending,Billing,Billing,high,chat,,,,2024-01-28
E00002899,C001689,2025-11-12 15:20:00,2025-11-13 21:18:43,2025-11-15 15:20:00,resolved,Feature Request,Feature Request,low,phone,3,30.0,True,2025-11-12
E00002900,C001689,2025-11-26 20:46:00,2025-11-27 09:23:50,2025-11-27 20:46:00,resolved,How-to,How-to,high,phone,4,12.6,True,2025-11-26
E00002901,C001689,2025-12-18 23:09:00,2025-12-21 04:22:42,2025-12-21 23:09:00,resolved,Bug,Bug,low,chat,3,53.2,True,2025-12-18
E00002902,C001690,2025-12-15 13:58:00,,2025-12-16 13:58:00,pending,How-to,How-to,high,portal,,,,2025-12-15
E00002903,C001691,2025-06-22 09:48:00,,2025-06-24 09:48:00,escalated,Bug,Bug,medium,phone,,,,2025-06-22
E00002904,C001691,2025-02-05 00:23:00,2025-02-06 20:18:08,2025-02-08 00:23:00,resolved,Bug,Bug,low,email,5,43.9,True,2025-02-05
E00002905,C001692,2025-07-05 15:01:00,2025-07-06 11:31:44,2025-07-07 15:01:00,resolved,Billing,Billing,medium,phone,4,20.5,True,2025-07-05
E00002906,C001692,2025-12-01 06:54:00,2025-12-05 19:33:36,2025-12-04 06:54:00,resolved,Billing,Billing,low,phone,1,108.7,False,2025-12-01
E00002907,C001692,2025-10-28 22:02:00,2025-10-28 23:57:14,2025-10-31 22:02:00,resolved,How-to,How-to,low,chat,4,1.9,True,2025-10-28
E00002908,C001693,2025-04-06 16:21:00,2025-04-06 20:30:14,2025-04-07 00:21:00,resolved,Bug,Bug,critical,email,4,4.2,True,2025-04-06
