customer_id,signup_date,segment,region,plan,acquisition_channel,seats,mrr,tenure_days,monthly_active_days,support_tickets_90d,nps_score,feature_adoption_score,payment_failures_90d,is_churned,churn_date,as_of_date
C001577,2024-02-23,SMB,APAC,Starter,Paid Search,4,32.89,677,17.0,1,38.5,0.694,0,0,,2025-12-31
C001578,2025-02-16,SMB,APAC,Starter,Referral,6,31.02,318,6.0,1,18.2,0.565,0,0,,2025-12-31
C001579,2022-06-11,Mid-Market,North America,Starter,Organic,20,31.97,1299,16.0,1,30.8,0.423,0,0,,2025-12-31
C001580,2024-05-09,SMB,North America,Pro,Paid Search,11,78.64,601,2.0,1,49.2,0.476,0,0,,2025-12-31
C001581,2023-02-28,Mid-Market,Europe,Pro,Partner,78,73.11,1037,22.0,3,60.1,0.436,0,0,,2025-12-31
C001582,2022-11-06,Mid-Market,North America,Free,Organic,31,0.0,1151,9.0,1,68.5,0.498,0,0,,2025-12-31
C001583,2024-01-08,SMB,North America,Starter,Referral,22,31.63,723,12.0,2,9.6,0.525,0,0,,2025-12-31
C001584,2023-08-16,Mid-Market,North America,Starter,Organic,47,28.75,868,18.0,1,67.0,0.261,0,0,,2025-12-31
C001585,2024-06-28,SMB,North America,Pro,Referral,12,73.66,551,27.0,1,33.8,0.177,0,0,,2025-12-31
C001586,2023-03-31,Startup,North America,Starter,Paid Search,6,29.52,1006,22.0,1,11.8,0.587,0,0,,2025-12-31
C001587,2025-03-23,SMB,North America,Free,Partner,22,0.0,283,11.0,3,29.9,0.423,1,0,,2025-12-31
C001588,2022-04-22,SMB,APAC,Free,Paid Search,16,0.0,1349,9.0,2,65.3,0.548,0,0,,2025-12-31
C001589,2025-05-17,Enterprise,Europe,Pro,Organic,468,82.9,228,9.0,1,46.4,0.433,0,0,,2025-12-31
C001590,2022-02-12,Mid-Market,Europe,Starter,Paid Search,20,26.6,1418,2.0,1,4.7,0.448,1,0,,2025-12-31
C001591,2024-11-18,Enterprise,Europe,Pro,Referral,333,72.3,408,9.0,1,4.9,0.262,0,0,,2025-12-31
C001592,2023-05-11,SMB,Europe,Pro,Paid Search,19,85.49,965,21.0,0,4.2,0.27,0,0,,2025-12-31
C001593,2023-07-03,Startup,North America,Enterprise,Organic,3,449.81,912,7.0,2,16.7,0.765,0,0,,2025-12-31
C001594,2022-01-28,Mid-Market,North America,Pro,Referral,44,80.54,1433,10.0,2,36.9,0.566,0,0,,2025-12-31
C001595,2024-10-01,Mid-Market,North America,Free,Organic,71,0.0,456,1.0,0,6.8,0.714,0,0,,2025-12-31
C001596,2022-08-25,Mid-Market,Europe,Starter,Paid Search,29,29.93,1224,7.0,2,24.3,0.259,1,1,2023-09-22,2025-12-31
C001597,2024-07-31,SMB,Europe,Business,Paid Search,4,171.42,518,1.0,0,70.1,0.235,0,0,,2025-12-31
C001598,2024-11-03,SMB,North America,Starter,Paid Search,23,28.66,423,13.0,0,75.4,0.38,0,0,,2025-12-31
C001599,2025-04-23,SMB,Europe,Enterprise,Organic,8,1383.19,252,8.0,4,73.8,0.301,1,0,,2025-12-31
C001600,2024-10-09,Startup,LATAM,Pro,Organic,6,84.91,448,27.0,3,-9.9,0.406,0,0,,2025-12-31
C001601,2023-03-08,Mid-Market,North America,Free,Organic,33,0.0,1029,16.0,0,76.8,0.719,0,0,,2025-12-31
C001602,2024-11-22,SMB,Europe,Starter,Paid Search,20,25.64,404,10.0,2,37.3,0.292,0,1,2025-09-10,2025-12-31
C001603,2025-03-27,SMB,Europe,Enterprise,Partner,9,1452.06,279,15.0,1,36.9,0.378,0,0,,2025-12-31
C001604,2023-03-30,Mid-Market,APAC,Enterprise,Partner,64,10559.02,1007,26.0,3,60.7,0.577,0,0,,2025-12-31
C001605,2022-06-27,Startup,APAC,Business,Organic,6,217.97,1283,5.0,2,52.6,0.559,2,0,,2025-12-31
C001606,2025-06-26,Enterprise,APAC,Starter,Organic,198,31.33,188,7.0,1,-11.7,0.74,0,1,2025-10-22,2025-12-31
C001607,2022-07-31,SMB,North America,Business,Partner,20,191.34,1249,15.0,2,19.7,0.532,0,0,,2025-12-31
C001608,2024-04-29,SMB,Europe,Starter,Paid Search,14,30.09,611,2.0,2,25.8,0.305,0,0,,2025-12-31
C001609,2022-12-04,Startup,APAC,Starter,Referral,4,29.23,1123,14.0,2,1.7,0.416,0,0,,2025-12-31
C001610,2022-06-30,SMB,North America,Pro,Organic,19,72.36,1280,4.0,2,59.9,0.279,0,0,,2025-12-31
C001611,2025-01-15,Mid-Market,LATAM,Enterprise,Organic,58,8615.0,350,24.0,1,71.0,0.428,0,0,,2025-12-31
C001612,2022-07-25,Startup,North America,Starter,Paid Search,1,30.83,1255,21.0,2,34.7,0.41,2,0,,2025-12-31
C001613,2024-08-16,SMB,Europe,Pro,Partner,21,84.3,502,1.0,2,42.5,0.249,0,0,,2025-12-31
C001614,2024-09-18,SMB,Europe,Starter,Paid Search,9,30.9,469,15.0,1,34.7,0.341,2,0,,2025-12-31
C001615,2022-03-28,SMB,Europe,Starter,Organic,9,27.59,1374,5.0,2,37.5,0.216,0,0,,2025-12-31
C001616,2022-09-05,Mid-Market,APAC,Free,Organic,29,0.0,1213,16.0,3,62.9,0.409,0,0,,2025-12-31
C001617,2025-02-09,SMB,North America,Business,Partner,19,180.9,325,15.0,1,-9.1,0.711,0,0,,2025-12-31
C001618,2023-12-27,Startup,Europe,Free,Organic,2,0.0,735,27.0,1,47.2,0.439,0,0,,2025-12-31
C001619,2022-06-23,Mid-Market,Europe,Pro,Partner,24,75.59,1287,4.0,1,35.3,0.636,1,0,,2025-12-31
C001620,2025-11-19,SMB,APAC,Starter,Organic,4,27.47,42,14.0,2,17.2,0.661,1,1,2025-12-21,2025-12-31
C001621,2023-01-14,Startup,Europe,Pro,Paid Search,2,75.4,1082,27.0,0,22.4,0.381,1,0,,2025-12-31
C001622,2022-01-06,SMB,LATAM,Starter,Organic,5,25.07,1455,3.0,2,80.8,0.381,0,0,,2025-12-31
C001623,2025-08-14,Startup,APAC,Starter,Sales,6,28.48,139,7.0,2,1.8,0.374,1,0,,2025-12-31
C001624,2022-01-24,Mid-Market,North America,Pro,Organic,40,79.75,1437,20.0,1,30.8,0.14,0,0,,2025-12-31
C001625,2024-03-02,Startup,APAC,Pro,Organic,5,68.8,669,3.0,1,75.7,0.243,2,0,,2025-12-31
C001626,2025-11-21,Mid-Market,LATAM,Enterprise,Referral,36,5531.09,40,5.0,1,3.2,0.535,0,0,,2025-12-31
C001627,2024-04-06,SMB,North America,Starter,Organic,5,33.23,634,26.0,0,23.6,0.237,0,0,,2025-12-31
C001628,2024-04-16,SMB,Europe,Pro,Organic,6,78.02,624,16.0,1,36.1,0.395,0,0,,2025-12-31
C001629,2023-07-10,SMB,North America,Enterprise,Organic,7,1085.16,905,1.0,1,45.3,0.496,0,0,,2025-12-31
C001630,2022-07-01,Startup,Europe,Starter,Partner,4,29.75,1279,23.0,1,33.0,0.535,0,0,,2025-12-31
C001631,2024-03-29,SMB,North America,Business,Paid Search,24,190.97,642,14.0,1,12.6,0.583,1,0,,2025-12-31
C001632,2025-07-07,SMB,APAC,Enterprise,Referral,21,2974.96,177,13.0,2,46.2,0.404,1,0,,2025-12-31
C001633,2022-05-11,SMB,Europe,Business,Referral,17,216.84,1330,27.0,1,32.5,0.562,0,0,,2025-12-31
C001634,2025-06-12,SMB,Europe,Pro,Paid Search,6,86.03,202,8.0,1,50.7,0.203,0,0,,2025-12-31
C001635,2023-08-17,SMB,North America,Pro,Organic,12,84.46,867,10.0,4,58.1,0.181,1,0,,2025-12-31
C001636,2024-02-06,Enterprise,APAC,Pro,Referral,266,73.61,694,16.0,0,-2.2,0.3,0,0,,2025-12-31
C001637,2022-08-25,SMB,Europe,Pro,Referral,5,80.51,1224,6.0,0,60.8,0.536,0,0,,2025-12-31
C001638,2024-06-08,Startup,Europe,Enterprise,Referral,5,791.85,571,3.0,1,28.6,0.531,0,0,,2025-12-31
C001639,2022-09-18,SMB,North America,Starter,Organic,19,30.56,1200,3.0,2,55.6,0.319,0,0,,2025-12-31
C001640,2023-01-26,SMB,North America,Business,Partner,20,212.01,1070,8.0,0,47.3,0.505,0,0,,2025-12-31
C001641,2024-10-28,Mid-Market,Europe,Pro,Referral,55,76.48,429,2.0,1,81.4,0.508,0,0,,2025-12-31
C001642,2022-03-14,SMB,LATAM,Starter,Sales,13,31.41,1388,14.0,1,35.2,0.587,0,0,,2025-12-31
C001643,2023-10-02,Enterprise,North America,Pro,Organic,498,81.94,821,27.0,2,24.9,0.204,0,0,,2025-12-31
C001644,2024-04-30,Mid-Market,Europe,Business,Referral,42,213.18,610,7.0,0,22.2,0.189,0,0,,2025-12-31
C001645,2022-07-08,SMB,North America,Pro,Partner,20,84.01,1272,1.0,1,9.1,0.242,1,0,,2025-12-31
C001646,2023-02-26,Mid-Market,APAC,Business,Referral,67,215.26,1039,1.0,4,55.2,0.189,0,0,,2025-12-31
C001647,2023-05-07,Enterprise,North America,Starter,Partner,316,29.61,969,4.0,2,7.5,0.316,2,1,2025-04-15,2025-12-31
C001648,2024-08-06,SMB,Europe,Enterprise,Referral,8,1322.26,512,16.0,2,55.0,0.17,1,0,,2025-12-31
C001649,2025-10-28,SMB,North America,Pro,Paid Search,22,69.71,64,13.0,1,29.4,0.636,2,0,,2025-12-31
C001650,2025-04-10,SMB,North America,Business,Organic,19,200.81,265,11.0,1,-9.1,0.386,0,0,,2025-12-31
C001651,2022-09-29,Mid-Market,North America,Starter,Paid Search,20,32.54,1189,21.0,1,72.2,0.673,0,0,,2025-12-31
C001652,2022-01-26,SMB,North America,Starter,Referral,14,27.13,1435,10.0,4,-49.4,0.306,0,0,,2025-12-31
C001653,2022-03-16,SMB,Europe,Enterprise,Organic,3,464.79,1386,17.0,1,33.0,0.712,0,0,,2025-12-31
C001654,2024-05-01,SMB,LATAM,Free,Partner,12,0.0,609,27.0,2,40.8,0.638,0,0,,2025-12-31
C001655,2022-08-12,SMB,Europe,Starter,Sales,15,27.24,1237,4.0,0,-22.7,0.161,0,0,,2025-12-31
C001656,2022-11-27,Enterprise,LATAM,Business,Sales,59,181.71,1130,3.0,1,46.0,0.578,2,0,,2025-12-31
C001657,2025-04-26,Startup,Europe,Business,Partner,3,223.2,249,6.0,2,18.3,0.7,1,0,,2025-12-31
C001658,2025-06-03,Enterprise,North America,Business,Referral,380,172.9,211,4.0,2,28.8,0.853,1,1,2025-08-10,2025-12-31
C001659,2025-04-14,SMB,North America,Business,Organic,4,183.66,261,23.0,0,68.6,0.201,1,1,2025-12-17,2025-12-31
C001660,2022-12-29,Mid-Market,Europe,Enterprise,Paid Search,42,6981.53,1098,24.0,0,38.6,0.197,1,1,2024-08-24,2025-12-31
C001661,2024-06-05,SMB,North America,Pro,Paid Search,23,87.07,574,15.0,2,26.2,0.443,0,0,,2025-12-31
C001662,2024-05-23,Mid-Market,APAC,Pro,Referral,21,70.32,587,3.0,1,30.7,0.567,1,0,,2025-12-31
C001663,2022-09-22,Startup,Europe,Business,Organic,3,187.74,1196,23.0,0,79.4,0.585,2,0,,2025-12-31
C001664,2024-03-02,Mid-Market,Europe,Pro,Organic,15,86.47,669,25.0,0,45.1,0.145,0,0,,2025-12-31
C001665,2024-01-22,SMB,Europe,Free,Partner,3,0.0,709,11.0,2,12.9,0.155,0,1,2024-07-27,2025-12-31
C001666,2023-07-21,Mid-Market,North America,Starter,Paid Search,78,25.19,894,18.0,0,22.8,0.206,1,0,,2025-12-31
C001667,2024-12-10,Enterprise,Europe,Pro,Referral,167,68.13,386,17.0,2,5.2,0.094,0,0,,2025-12-31
C001668,2024-08-26,SMB,North America,Business,Paid Search,12,222.7,492,14.0,0,23.7,0.095,0,0,,2025-12-31
C001669,2024-02-01,SMB,North America,Pro,Referral,19,86.52,699,9.0,1,75.2,0.287,0,0,,2025-12-31
C001670,2024-11-03,SMB,North America,Business,Paid Search,4,197.05,423,7.0,0,30.8,0.472,0,0,,2025-12-31
C001671,2024-12-27,Startup,North America,Business,Referral,6,223.3,369,7.0,2,1.6,0.408,0,0,,2025-12-31
C001672,2024-03-21,SMB,Europe,Starter,Referral,7,25.47,650,10.0,0,45.8,0.296,0,0,,2025-12-31
C001673,2023-01-18,Startup,North America,Pro,Organic,2,68.03,1078,21.0,0,25.2,0.087,1,0,,2025-12-31
C001674,2024-12-20,Mid-Market,North America,Pro,Paid Search,37,78.74,376,23.0,2,49.0,0.641,0,0,,2025-12-31
C001675,2024-10-23,SMB,LATAM,Starter,Sales,7,31.39,434,3.0,1,28.9,0.655,0,0,,2025-12-31
C001676,2025-11-07,SMB,LATAM,Pro,Organic,14,68.88,54,1.0,2,71.1,0.24,0,0,,2025-12-31
C001677,2022-08-03,SMB,Europe,Pro,Partner,4,75.4,1246,13.0,1,12.2,0.641,1,0,,2025-12-31
C001678,2023-08-23,Startup,Europe,Business,Organic,6,177.48,861,21.0,1,5.9,0.728,0,0,,2025-12-31
C001679,2025-08-14,SMB,APAC,Pro,Referral,20,84.17,139,15.0,1,58.4,0.576,0,0,,2025-12-31
C001680,2024-01-06,Startup,North America,Free,Organic,3,0.0,725,23.0,1,-15.1,0.456,1,0,,2025-12-31
C001681,2025-09-09,SMB,Europe,Pro,Partner,9,80.08,113,19.0,1,30.7,0.514,1,0,,2025-12-31
C001682,2022-01-18,Mid-Market,North America,Business,Partner,30,169.61,1443,19.0,0,55.0,0.192,0,0,,2025-12-31
C001683,2022-02-20,SMB,Europe,Pro,Organic,19,77.3,1410,15.0,1,-19.9,0.262,0,0,,2025-12-31
C001684,2025-02-12,SMB,LATAM,Starter,Paid Search,11,25.36,322,1.0,1,36.6,0.241,1,0,,2025-12-31
C001685,2023-05-28,Startup,APAC,Enterprise,Referral,7,1253.12,948,5.0,1,-2.4,0.782,2,0,,2025-12-31
C001686,2024-01-14,Startup,LATAM,Starter,Partner,4,30.3,717,20.0,0,-11.1,0.239,0,0,,2025-12-31
C001687,2023-09-05,Enterprise,APAC,Starter,Sales,65,29.45,848,8.0,0,8.4,0.85,0,1,2025-11-21,2025-12-31
C001688,2023-08-07,Mid-Market,Europe,Starter,Referral,17,27.52,877,20.0,1,30.4,0.726,0,0,,2025-12-31
C001689,2025-09-05,Enterprise,APAC,Business,Partner,404,170.7,117,9.0,3,17.4,0.64,0,0,,2025-12-31
C001690,2022-05-15,SMB,Europe,Business,Partner,12,192.15,1326,0.0,1,62.7,0.714,0,0,,2025-12-31
C001691,2025-01-09,Enterprise,Europe,Free,Sales,320,0.0,356,18.0,1,37.1,0.525,0,0,,2025-12-31
C001692,2025-06-26,SMB,North America,Business,Paid Search,7,198.96,188,24.0,3,22.8,0.256,0,1,2025-12-11,2025-12-31
C001693,2024-07-29,SMB,Europe,Pro,Paid Search,8,69.62,520,12.0,2,2.3,0.128,1,1,2025-10-04,2025-12-31
C001694,2023-07-19,Startup,North America,Business,Referral,2,202.45,896,3.0,3,40.6,0.286,0,0,,2025-12-31
C001695,2022-08-17,Mid-Market,Europe,Enterprise,Sales,35,6140.77,1232,11.0,0,86.5,0.163,1,0,,2025-12-31
C001696,2024-09-03,SMB,North America,Business,Paid Search,8,193.91,484,26.0,0,17.4,0.718,2,0,,2025-12-31
C001697,2023-11-02,Enterprise,Europe,Starter,Organic,253,25.09,790,8.0,0,20.4,0.338,2,1,2025-07-29,2025-12-31
C001698,2022-08-02,Startup,North America,Starter,Partner,5,29.71,1247,1.0,1,8.5,0.291,1,0,,2025-12-31
C001699,2023-05-30,Mid-Market,North America,Enterprise,Referral,50,9033.42,946,21.0,2,64.6,0.307,1,0,,2025-12-31
C001700,2025-10-07,Enterprise,Europe,Pro,Paid Search,161,89.42,85,6.0,1,58.2,0.697,1,0,,2025-12-31
C001701,2023-01-15,Mid-Market,North America,Pro,Referral,55,76.15,1081,1.0,0,23.8,0.06,0,0,,2025-12-31
C001702,2022-09-13,Startup,LATAM,Enterprise,Paid Search,6,938.71,1205,19.0,1,20.0,0.487,0,0,,2025-12-31
C001703,2024-09-02,Enterprise,Europe,Business,Paid Search,242,186.41,485,9.0,0,11.4,0.528,2,0,,2025-12-31
C001704,2022-10-13,SMB,North America,Pro,Partner,14,88.67,1175,3.0,2,27.8,0.148,0,0,,2025-12-31
C001705,2025-08-08,SMB,North America,Business,Paid Search,13,181.68,145,1.0,1,60.5,0.363,0,0,,2025-12-31
C001706,2025-05-13,SMB,APAC,Free,Referral,20,0.0,232,5.0,1,36.0,0.212,1,0,,2025-12-31
C001707,2025-11-07,Mid-Market,Europe,Business,Organic,40,198.43,54,4.0,0,67.2,0.374,0,0,,2025-12-31
C001708,2025-07-28,Enterprise,Europe,Enterprise,Referral,401,56152.15,156,0.0,1,17.0,0.652,1,0,,2025-12-31
C001709,2022-12-15,SMB,North America,Free,Paid Search,24,0.0,1112,10.0,0,-22.8,0.337,0,1,2023-11-22,2025-12-31
C001710,2022-10-31,Mid-Market,APAC,Starter,Sales,24,29.55,1157,23.0,3,100.0,0.427,0,0,,2025-12-31
C001711,2023-05-05,SMB,LATAM,Business,Referral,6,185.6,971,11.0,1,40.4,0.065,0,0,,2025-12-31
C001712,2023-11-03,Mid-Market,North America,Pro,Organic,53,71.27,789,1.0,1,54.5,0.147,2,0,,2025-12-31
C001713,2025-06-12,SMB,North America,Free,Sales,6,0.0,202,24.0,2,15.3,0.309,0,0,,2025-12-31
C001714,2024-11-14,Enterprise,North America,Starter,Paid Search,163,33.05,412,17.0,0,0.9,0.116,0,0,,2025-12-31
C001715,2024-07-10,SMB,North America,Starter,Paid Search,16,32.98,539,27.0,0,38.9,0.379,0,0,,2025-12-31
C001716,2025-06-10,Mid-Market,APAC,Starter,Sales,53,28.04,204,16.0,1,-14.8,0.341,1,1,2025-09-19,2025-12-31
C001717,2024-07-12,SMB,LATAM,Business,Sales,4,216.65,537,13.0,1,28.3,0.832,0,0,,2025-12-31
C001718,2023-06-27,Enterprise,LATAM,Pro,Partner,486,85.55,918,14.0,1,60.6,0.175,0,0,,2025-12-31
C001719,2023-08-14,Startup,APAC,Business,Sales,7,225.34,870,0.0,0,46.2,0.371,0,0,,2025-12-31
C001720,2024-01-10,SMB,North America,Free,Paid Search,18,0.0,721,10.0,0,41.4,0.023,0,0,,2025-12-31
C001721,2022-05-07,Mid-Market,LATAM,Starter,Organic,70,27.22,1334,12.0,0,78.6,0.268,0,0,,2025-12-31
C001722,2024-11-26,Enterprise,North America,Starter,Organic,170,33.21,400,8.0,0,44.4,0.656,2,1,2025-11-19,2025-12-31
C001723,2024-07-22,Mid-Market,North America,Business,Paid Search,78,189.66,527,23.0,0,-12.6,0.056,0,0,,2025-12-31
C001724,2024-11-11,Mid-Market,APAC,Enterprise,Partner,76,10810.36,415,26.0,2,31.3,0.543,0,0,,2025-12-31
C001725,2024-02-03,Mid-Market,North America,Starter,Paid Search,18,28.84,697,13.0,3,83.1,0.367,0,0,,2025-12-31
C001726,2025-01-24,Startup,APAC,Enterprise,Partner,3,545.87,341,21.0,4,27.3,0.588,0,0,,2025-12-31
C001727,2025-09-20,SMB,LATAM,Free,Organic,17,0.0,102,6.0,2,81.6,0.634,1,1,2025-10-22,2025-12-31
C001728,2024-03-26,Mid-Market,APAC,Starter,Paid Search,25,29.99,645,25.0,0,60.6,0.741,0,0,,2025-12-31
C001729,2023-09-28,SMB,APAC,Business,Referral,8,188.93,825,19.0,2,24.8,0.537,0,0,,2025-12-31
C001730,2022-05-30,Mid-Market,North America,Starter,Organic,31,31.03,1311,20.0,0,8.0,0.682,0,0,,2025-12-31
C001731,2025-01-18,Startup,North America,Enterprise,Referral,7,1011.39,347,16.0,1,43.5,0.466,0,0,,2025-12-31
C001732,2025-07-16,Enterprise,APAC,Starter,Referral,101,25.49,168,23.0,1,66.8,0.264,0,0,,2025-12-31
C001733,2024-09-27,SMB,Europe,Business,Partner,14,221.31,460,14.0,0,-4.5,0.155,0,0,,2025-12-31
C001734,2025-05-22,SMB,LATAM,Starter,Sales,15,29.16,223,26.0,3,38.0,0.331,0,0,,2025-12-31
C001735,2025-05-16,Enterprise,North America,Starter,Sales,181,32.36,229,18.0,0,-16.0,0.438,0,0,,2025-12-31
C001736,2025-02-15,Mid-Market,North America,Starter,Organic,52,24.96,319,12.0,0,26.5,0.227,2,1,2025-05-20,2025-12-31
C001737,2023-12-21,Mid-Market,North America,Enterprise,Partner,32,5426.87,741,5.0,4,-6.4,0.7,1,0,,2025-12-31
C001738,2022-05-23,Startup,APAC,Pro,Organic,6,70.15,1318,25.0,0,49.1,0.165,1,1,2023-07-24,2025-12-31
C001739,2022-01-05,SMB,APAC,Pro,Paid Search,4,70.67,1456,1.0,1,17.8,0.365,0,0,,2025-12-31
C001740,2022-10-20,SMB,LATAM,Free,Partner,21,0.0,1168,1.0,2,64.0,0.653,0,0,,2025-12-31
C001741,2023-09-09,SMB,North America,Free,Referral,23,0.0,844,0.0,1,21.5,0.169,0,1,2025-06-14,2025-12-31
C001742,2024-11-29,Startup,Europe,Free,Referral,2,0.0,397,3.0,2,19.2,0.734,0,0,,2025-12-31
C001743,2023-10-14,SMB,North America,Business,Referral,23,207.99,809,6.0,1,-5.4,0.457,1,0,,2025-12-31
C001744,2022-02-03,SMB,North America,Starter,Referral,12,32.51,1427,13.0,4,44.8,0.437,2,1,2025-05-30,2025-12-31
C001745,2022-10-28,SMB,North America,Starter,Partner,6,25.91,1160,7.0,0,47.3,0.104,1,0,,2025-12-31
C001746,2025-11-01,Mid-Market,Europe,Pro,Organic,65,86.0,60,12.0,0,58.5,0.413,0,0,,2025-12-31
C001747,2025-11-13,Startup,Europe,Pro,Organic,4,69.33,48,12.0,2,51.4,0.232,0,0,,2025-12-31
C001748,2023-06-24,Enterprise,North America,Starter,Paid Search,318,25.83,921,12.0,1,45.0,0.72,0,0,,2025-12-31
C001749,2025-02-25,Mid-Market,Europe,Free,Referral,16,0.0,309,1.0,2,49.9,0.685,0,0,,2025-12-31
C001750,2024-10-25,Startup,APAC,Starter,Organic,1,26.2,432,15.0,2,52.4,0.501,0,0,,2025-12-31
C001751,2025-08-24,Mid-Market,North America,Business,Paid Search,33,217.18,129,8.0,1,57.7,0.363,2,0,,2025-12-31
C001752,2025-06-23,Mid-Market,North America,Starter,Organic,35,32.59,191,15.0,1,-3.2,0.04,0,0,,2025-12-31
C001753,2024-06-18,Mid-Market,APAC,Pro,Partner,67,68.05,561,1.0,1,23.5,0.103,1,0,,2025-12-31
C001754,2023-07-19,SMB,APAC,Free,Paid Search,8,0.0,896,24.0,0,-5.6,0.658,1,0,,2025-12-31
C001755,2024-06-15,Startup,APAC,Enterprise,Organic,1,162.19,564,20.0,1,43.3,0.549,0,0,,2025-12-31
C001756,2023-04-02,Enterprise,North America,Enterprise,Organic,254,41993.91,1004,9.0,2,75.7,0.539,0,0,,2025-12-31
C001757,2023-05-13,Enterprise,Europe,Free,Paid Search,218,0.0,963,10.0,0,57.4,0.643,0,0,,2025-12-31
C001758,2024-05-20,SMB,LATAM,Pro,Paid Search,18,83.06,590,8.0,2,19.8,0.28,1,0,,2025-12-31
C001759,2024-03-28,Startup,North America,Starter,Sales,2,33.04,643,27.0,0,47.6,0.638,1,0,,2025-12-31
C001760,2024-04-10,Mid-Market,Europe,Business,Organic,68,223.98,630,19.0,1,43.7,0.446,1,0,,2025-12-31
C001761,2023-07-05,Startup,LATAM,Pro,Paid Search,3,73.1,910,12.0,2,40.8,0.759,0,0,,2025-12-31
C001762,2023-08-09,Startup,North America,Pro,Partner,2,84.69,875,18.0,2,2.4,0.437,2,0,,2025-12-31
C001763,2022-01-15,Mid-Market,APAC,Starter,Partner,63,28.01,1446,1.0,0,67.9,0.557,0,0,,2025-12-31
C001764,2024-05-10,Startup,APAC,Free,Paid Search,1,0.0,600,23.0,1,5.5,0.29,1,0,,2025-12-31
C001765,2024-04-03,SMB,North America,Pro,Organic,17,74.34,637,16.0,0,25.8,0.202,0,0,,2025-12-31
C001766,2025-08-30,SMB,APAC,Pro,Sales,20,68.34,123,8.0,0,59.0,0.339,1,0,,2025-12-31
C001767,2023-12-23,SMB,Europe,Business,Sales,8,200.45,739,19.0,0,25.7,0.25,1,1,2024-12-28,2025-12-31
C001768,2023-10-31,Startup,APAC,Business,Paid Search,1,169.37,792,0.0,0,37.0,0.2,0,0,,2025-12-31
C001769,2022-04-07,SMB,LATAM,Pro,Partner,11,71.29,1364,13.0,0,38.0,0.539,0,0,,2025-12-31
C001770,2022-10-09,SMB,APAC,Pro,Organic,10,90.75,1179,26.0,0,36.6,0.395,0,0,,2025-12-31
C001771,2023-04-29,Startup,North America,Enterprise,Organic,1,180.91,977,21.0,0,37.9,0.734,0,0,,2025-12-31
C001772,2023-06-24,SMB,APAC,Business,Organic,10,205.08,921,1.0,0,40.3,0.731,0,0,,2025-12-31
C001773,2023-06-03,Startup,LATAM,Business,Referral,3,227.9,942,16.0,1,36.9,0.111,0,0,,2025-12-31
C001774,2023-07-18,Startup,Europe,Enterprise,Organic,2,316.11,897,19.0,1,12.6,0.685,0,0,,2025-12-31
C001775,2025-01-04,Mid-Market,Europe,Starter,Organic,24,28.85,361,14.0,1,-3.8,0.709,0,0,,2025-12-31
C001776,2022-07-07,Enterprise,North America,Pro,Organic,133,77.66,1273,9.0,0,60.0,0.344,0,0,,2025-12-31
C001777,2023-04-21,SMB,APAC,Pro,Organic,11,68.0,985,19.0,1,61.1,0.539,0,0,,2025-12-31
C001778,2022-08-21,Startup,North America,Starter,Paid Search,4,27.63,1228,11.0,2,43.4,0.544,0,0,,2025-12-31
C001779,2023-03-17,Mid-Market,North America,Pro,Paid Search,19,79.61,1020,26.0,0,43.2,0.479,0,0,,2025-12-31
C001780,2024-09-05,SMB,LATAM,Starter,Partner,7,29.12,482,23.0,0,12.1,0.06,0,0,,2025-12-31
C001781,2022-03-08,Enterprise,LATAM,Pro,Paid Search,304,79.19,1394,25.0,4,-26.0,0.46,0,0,,2025-12-31
C001782,2023-05-01,Mid-Market,LATAM,Starter,Paid Search,15,27.75,975,11.0,0,28.8,0.148,0,0,,2025-12-31
C001783,2022-02-03,SMB,Europe,Business,Referral,7,211.9,1427,18.0,1,-12.4,0.693,0,0,,2025-12-31
C001784,2025-09-27,Mid-Market,North America,Pro,Organic,38,89.68,95,4.0,1,39.6,0.59,0,0,,2025-12-31
C001785,2024-11-05,Startup,Europe,Pro,Organic,7,86.12,421,21.0,0,67.6,0.662,1,0,,2025-12-31
C001786,2022-12-15,Mid-Market,North America,Starter,Referral,60,27.46,1112,21.0,0,19.6,0.448,0,0,,2025-12-31
C001787,2022-10-11,Startup,APAC,Pro,Partner,5,73.93,1177,21.0,1,21.0,0.614,2,1,2025-10-10,2025-12-31
C001788,2022-05-22,Mid-Market,Europe,Free,Paid Search,18,0.0,1319,0.0,0,9.9,0.389,0,1,2024-01-09,2025-12-31
C001789,2023-11-08,Startup,Europe,Starter,Organic,1,26.54,784,12.0,0,36.1,0.293,1,0,,2025-12-31
C001790,2024-12-13,SMB,North America,Starter,Organic,3,25.67,383,7.0,2,34.2,0.255,0,1,2025-06-22,2025-12-31
C001791,2024-04-15,Enterprise,Europe,Business,Organic,101,185.02,625,25.0,1,9.5,0.29,0,0,,2025-12-31
C001792,2025-06-13,Enterprise,APAC,Starter,Referral,326,29.33,201,15.0,1,57.8,0.186,0,0,,2025-12-31
C001793,2023-05-07,Enterprise,APAC,Pro,Partner,131,67.33,969,17.0,0,100.0,0.694,1,0,,2025-12-31
C001794,2023-02-02,SMB,North America,Business,Organic,8,180.86,1063,12.0,0,64.7,0.304,1,0,,2025-12-31
C001795,2023-11-15,Startup,North America,Starter,Organic,3,26.88,777,3.0,2,32.2,0.32,0,0,,2025-12-31
