transaction_id,customer_id,txn_date,product,amount,currency,status,billing_period
T00005209,C000313,2025-09-20,Analytics Add-on,16.44,USD,succeeded,monthly
T00005210,C000314,2025-02-07,Core Platform,56.52,USD,succeeded,annual
T00005211,C000314,2024-06-17,Core Platform,34.4,USD,succeeded,annual
T00005212,C000314,2024-03-16,Core Platform,42.59,USD,succeeded,annual
T00005213,C000314,2024-05-08,API Access,56.08,USD,succeeded,monthly
T00005214,C000314,2024-03-29,API Access,48.57,USD,succeeded,monthly
T00005215,C000314,2023-09-04,Analytics Add-on,65.11,USD,succeeded,monthly
T00005216,C000314,2025-09-13,Analytics Add-on,31.76,USD,succeeded,monthly
T00005217,C000314,2025-06-01,Core Platform,65.88,USD,succeeded,annual
T00005218,C000314,2023-10-16,Core Platform,34.82,USD,succeeded,monthly
T00005219,C000314,2023-09-06,Core Platform,-57.43,USD,refunded,monthly
T00005220,C000314,2023-03-07,Analytics Add-on,32.55,USD,succeeded,monthly
T00005221,C000314,2024-05-16,Support Plus,51.99,USD,succeeded,monthly
T00005222,C000314,2024-04-19,Core Platform,35.71,USD,succeeded,annual
T00005223,C000314,2023-12-21,API Access,54.74,USD,succeeded,monthly
T00005224,C000314,2023-04-21,Analytics Add-on,34.6,USD,succeeded,monthly
T00005225,C000314,2023-07-24,API Access,42.4,USD,succeeded,monthly
T00005226,C000314,2023-02-22,Core Platform,45.96,USD,succeeded,annual
T00005227,C000315,2023-11-27,Core Platform,28.81,USD,succeeded,monthly
T00005228,C000315,2024-10-12,Analytics Add-on,-45.56,USD,refunded,annual
T00005229,C000315,2024-05-30,Storage Pack,59.85,USD,succeeded,monthly
T00005230,C000315,2023-05-23,Storage Pack,35.45,USD,succeeded,annual
T00005231,C000315,2023-07-07,Analytics Add-on,-42.72,USD,refunded,monthly
T00005232,C000315,2024-06-05,Core Platform,44.69,USD,succeeded,monthly
T00005233,C000315,2025-09-16,Core Platform,49.95,USD,succeeded,monthly
T00005234,C000315,2024-02-04,Support Plus,54.51,USD,failed,monthly
T00005235,C000315,2025-08-24,Core Platform,63.09,USD,succeeded,monthly
T00005236,C000315,2025-09-01,Analytics Add-on,63.34,USD,succeeded,monthly
T00005237,C000315,2024-11-16,Core Platform,65.64,USD,succeeded,annual
T00005238,C000315,2025-07-05,Analytics Add-on,64.31,USD,succeeded,annual
T00005239,C000315,2023-04-05,Storage Pack,28.59,USD,succeeded,monthly
T00005240,C000315,2024-11-23,API Access,63.81,USD,succeeded,monthly
T00005241,C000315,2023-02-06,Core Platform,39.43,USD,succeeded,monthly
T00005242,C000315,2025-01-17,Support Plus,40.41,USD,succeeded,monthly
T00005243,C000315,2025-04-25,Analytics Add-on,50.16,USD,succeeded,monthly
T00005244,C000315,2024-10-19,Support Plus,36.14,USD,succeeded,monthly
T00005245,C000315,2023-08-20,Support Plus,41.57,USD,succeeded,monthly
T00005246,C000315,2025-07-30,Core Platform,28.89,USD,succeeded,annual
T00005247,C000315,2024-05-27,Support Plus,60.09,USD,succeeded,monthly
T00005248,C000315,2023-09-24,Analytics Add-on,42.04,USD,succeeded,monthly
T00005249,C000315,2025-11-03,Analytics Add-on,54.41,USD,succeeded,monthly
T00005250,C000315,2025-01-05,Core Platform,48.18,USD,succeeded,monthly
T00005251,C000315,2023-04-19,Core Platform,55.3,USD,succeeded,monthly
T00005252,C000315,2022-12-22,Core Platform,54.8,USD,succeeded,annual
T00005253,C000315,2023-02-18,Core Platform,42.48,USD,succeeded,annual
T00005254,C000315,2022-12-24,Support Plus,57.99,USD,succeeded,monthly
T00005255,C000315,2023-01-21,Core Platform,56.53,USD,succeeded,annual
T00005256,C000315,2024-03-12,Core Platform,61.74,USD,succeeded,annual
T00005257,C000315,2023-08-22,Core Platform,34.43,USD,succeeded,annual
T00005258,C000315,2024-06-06,Storage Pack,34.59,USD,succeeded,monthly
T00005259,C000315,2023-05-22,Support Plus,40.48,USD,succeeded,monthly
T00005260,C000315,2023-09-06,Core Platform,50.07,USD,succeeded,monthly
T00005261,C000315,2025-08-22,Core Platform,61.76,USD,succeeded,monthly
T00005262,C000316,2024-10-14,Support Plus,62.87,USD,succeeded,monthly
T00005263,C000317,2025-08-23,Core Platform,1066.26,USD,succeeded,monthly
T00005264,C000317,2025-06-04,Storage Pack,1047.97,USD,failed,monthly
T00005265,C000317,2025-09-19,Support Plus,1361.46,USD,succeeded,monthly
T00005266,C000317,2025-01-16,Analytics Add-on,861.06,USD,succeeded,monthly
T00005267,C000317,2025-04-12,Analytics Add-on,814.44,USD,succeeded,monthly
T00005268,C000317,2025-06-06,Support Plus,985.89,USD,succeeded,monthly
T00005269,C000317,2025-07-09,API Access,1262.84,USD,succeeded,annual
T00005270,C000317,2025-04-21,Core Platform,1656.48,USD,succeeded,monthly
T00005271,C000317,2025-12-21,Core Platform,1513.49,USD,failed,monthly
T00005272,C000318,2025-12-16,Support Plus,298.73,USD,succeeded,annual
T00005273,C000318,2024-12-16,Analytics Add-on,-509.16,USD,refunded,monthly
T00005274,C000318,2025-01-06,Analytics Add-on,299.34,USD,succeeded,monthly
T00005275,C000318,2025-06-02,Support Plus,347.2,USD,succeeded,monthly
T00005276,C000318,2025-07-10,Core Platform,269.48,USD,succeeded,annual
T00005277,C000318,2025-09-29,Support Plus,507.43,USD,succeeded,monthly
T00005278,C000318,2025-12-28,Support Plus,265.72,USD,succeeded,monthly
T00005279,C000318,2025-11-14,API Access,414.45,USD,succeeded,monthly
T00005280,C000318,2025-08-19,Analytics Add-on,312.6,USD,succeeded,monthly
T00005281,C000319,2025-09-16,Storage Pack,-41.01,USD,refunded,monthly
T00005282,C000319,2025-11-12,Core Platform,40.31,USD,succeeded,monthly
T00005283,C000319,2025-10-11,Support Plus,-39.51,USD,refunded,monthly
T00005284,C000319,2025-11-18,Storage Pack,51.89,USD,succeeded,monthly
T00005285,C000320,2025-07-27,API Access,200.63,USD,succeeded,annual
T00005286,C000320,2025-05-01,Core Platform,202.1,USD,succeeded,monthly
T00005287,C000320,2025-08-05,Analytics Add-on,163.83,USD,succeeded,monthly
T00005288,C000320,2025-11-16,Core Platform,182.1,USD,succeeded,monthly
T00005289,C000320,2025-11-12,Core Platform,204.8,USD,succeeded,annual
T00005290,C000321,2024-07-21,API Access,51.28,USD,succeeded,monthly
T00005291,C000321,2025-02-09,Support Plus,64.43,USD,succeeded,annual
T00005292,C000321,2024-10-16,Analytics Add-on,47.07,USD,failed,monthly
T00005293,C000321,2025-10-08,Core Platform,68.35,USD,succeeded,monthly
T00005294,C000321,2024-03-07,Core Platform,58.61,USD,succeeded,monthly
T00005295,C000321,2025-09-04,Core Platform,65.38,USD,succeeded,monthly
T00005296,C000321,2025-04-27,Analytics Add-on,49.88,USD,succeeded,annual
T00005297,C000321,2023-06-19,API Access,54.23,USD,succeeded,monthly
T00005298,C000321,2023-12-26,Storage Pack,37.52,USD,succeeded,monthly
T00005299,C000321,2023-10-28,Analytics Add-on,61.67,USD,succeeded,monthly
T00005300,C000321,2024-09-26,Analytics Add-on,35.38,USD,succeeded,annual
T00005301,C000321,2025-08-06,Core Platform,56.13,USD,succeeded,annual
T00005302,C000321,2024-12-01,Core Platform,51.1,USD,succeeded,monthly
T00005303,C000321,2025-03-06,Analytics Add-on,64.15,USD,succeeded,annual
T00005304,C000321,2025-11-12,Core Platform,49.21,USD,succeeded,monthly
T00005305,C000321,2024-06-22,Storage Pack,57.55,USD,succeeded,monthly
T00005306,C000321,2024-10-19,Core Platform,58.31,USD,succeeded,monthly
T00005307,C000321,2024-03-27,API Access,62.69,USD,succeeded,monthly
T00005308,C000321,2025-03-03,Analytics Add-on,55.34,USD,succeeded,monthly
T00005309,C000321,2025-04-26,Support Plus,37.42,USD,succeeded,annual
T00005310,C000321,2024-10-09,Storage Pack,54.12,USD,succeeded,monthly
T00005311,C000321,2024-01-31,Core Platform,48.28,USD,succeeded,monthly
T00005312,C000321,2025-07-09,Support Plus,39.36,USD,failed,monthly
T00005313,C000321,2024-05-26,API Access,61.17,USD,succeeded,monthly
T00005314,C000321,2023-12-30,API Access,69.25,USD,succeeded,monthly
T00005315,C000321,2024-03-15,Storage Pack,43.4,USD,succeeded,annual
T00005316,C000322,2025-12-21,Storage Pack,41.8,USD,succeeded,monthly
T00005317,C000322,2024-03-06,Core Platform,75.9,USD,succeeded,monthly
T00005318,C000322,2024-10-02,Storage Pack,64.4,USD,succeeded,monthly
T00005319,C000322,2024-04-20,Analytics Add-on,73.36,USD,succeeded,monthly
T00005320,C000322,2024-09-03,Storage Pack,39.97,USD,succeeded,monthly
T00005321,C000322,2022-12-22,Analytics Add-on,53.58,USD,succeeded,monthly
T00005322,C000322,2023-09-26,Analytics Add-on,43.05,USD,succeeded,annual
T00005323,C000322,2024-07-01,Storage Pack,69.55,USD,succeeded,annual
T00005324,C000322,2022-09-13,Core Platform,43.78,USD,succeeded,monthly
T00005325,C000322,2023-04-11,Core Platform,49.36,USD,succeeded,monthly
T00005326,C000322,2025-01-02,Analytics Add-on,37.21,USD,succeeded,monthly
T00005327,C000322,2023-02-10,API Access,60.32,USD,succeeded,monthly
T00005328,C000322,2025-12-01,API Access,39.3,USD,succeeded,annual
T00005329,C000322,2024-04-08,Analytics Add-on,49.01,USD,succeeded,annual
T00005330,C000322,2024-05-05,Core Platform,70.07,USD,succeeded,annual
T00005331,C000322,2025-10-03,Storage Pack,49.8,USD,succeeded,monthly
T00005332,C000322,2025-01-04,Core Platform,44.45,USD,succeeded,monthly
T00005333,C000322,2025-12-08,Core Platform,77.89,USD,succeeded,annual
T00005334,C000322,2023-11-14,API Access,65.86,USD,succeeded,monthly
T00005335,C000322,2024-04-05,API Access,44.97,USD,succeeded,monthly
T00005336,C000322,2023-11-26,Analytics Add-on,47.04,USD,succeeded,monthly
T00005337,C000322,2024-03-19,Storage Pack,78.55,USD,succeeded,monthly
T00005338,C000323,2025-11-23,API Access,11.97,USD,succeeded,monthly
T00005339,C000323,2024-12-26,Analytics Add-on,16.8,USD,succeeded,monthly
T00005340,C000323,2025-12-26,API Access,22.38,USD,succeeded,monthly
T00005341,C000323,2024-06-14,Core Platform,0.0,USD,succeeded,annual
T00005342,C000323,2025-07-16,Core Platform,0.0,USD,succeeded,monthly
T00005343,C000323,2024-12-22,Analytics Add-on,10.19,USD,succeeded,annual
T00005344,C000323,2024-10-29,Core Platform,0.0,USD,succeeded,annual
T00005345,C000323,2024-10-26,Core Platform,0.0,USD,succeeded,monthly
T00005346,C000323,2025-03-29,Core Platform,0.0,USD,succeeded,monthly
T00005347,C000323,2024-11-02,Storage Pack,13.98,USD,succeeded,annual
T00005348,C000323,2025-08-25,Core Platform,0.0,USD,succeeded,monthly
T00005349,C000323,2024-07-08,Analytics Add-on,13.77,USD,succeeded,monthly
T00005350,C000323,2024-08-25,Core Platform,0.0,USD,succeeded,monthly
T00005351,C000323,2025-11-04,Core Platform,0.0,USD,succeeded,monthly
T00005352,C000323,2025-02-25,API Access,10.08,USD,succeeded,monthly
T00005353,C000323,2024-11-26,Core Platform,0.0,USD,succeeded,monthly
T00005354,C000324,2025-12-28,Support Plus,198.55,USD,succeeded,annual
T00005355,C000324,2025-10-30,Core Platform,129.98,USD,succeeded,monthly
T00005356,C000325,2025-11-04,Core Platform,225.1,USD,succeeded,monthly
T00005357,C000325,2025-11-02,Core Platform,194.34,USD,succeeded,monthly
T00005358,C000325,2025-11-09,Core Platform,191.25,USD,succeeded,monthly
T00005359,C000325,2025-12-17,Analytics Add-on,205.22,USD,succeeded,annual
T00005360,C000326,2024-11-08,Storage Pack,546.21,USD,succeeded,monthly
T00005361,C000326,2024-05-29,Core Platform,-495.5,USD,refunded,monthly
T00005362,C000326,2024-01-05,Support Plus,561.72,USD,succeeded,monthly
T00005363,C000326,2024-09-06,Core Platform,499.89,USD,succeeded,monthly
T00005364,C000326,2023-09-12,Core Platform,572.43,USD,succeeded,monthly
T00005365,C000326,2025-09-15,Support Plus,376.71,USD,succeeded,monthly
T00005366,C000326,2024-03-21,Core Platform,404.1,USD,succeeded,monthly
T00005367,C000326,2025-02-03,Support Plus,267.77,USD,succeeded,monthly
T00005368,C000326,2024-11-09,Core Platform,320.68,USD,succeeded,monthly
T00005369,C000326,2025-07-17,Core Platform,500.54,USD,succeeded,monthly
T00005370,C000326,2024-11-29,API Access,293.19,USD,succeeded,monthly
T00005371,C000326,2024-05-28,Core Platform,-345.19,USD,refunded,monthly
T00005372,C000326,2024-10-09,Core Platform,284.71,USD,succeeded,monthly
T00005373,C000326,2023-03-31,Core Platform,384.49,USD,succeeded,monthly
T00005374,C000326,2025-01-07,API Access,379.1,USD,succeeded,monthly
T00005375,C000326,2023-01-24,Support Plus,540.43,USD,succeeded,monthly
T00005376,C000326,2023-06-21,Core Platform,282.41,USD,succeeded,monthly
T00005377,C000326,2025-06-05,API Access,487.16,USD,succeeded,monthly
T00005378,C000327,2025-09-27,Core Platform,392.9,USD,succeeded,monthly
T00005379,C000327,2024-07-08,Core Platform,407.52,USD,succeeded,annual
T00005380,C000327,2024-02-09,Core Platform,403.96,USD,succeeded,monthly
T00005381,C000327,2024-12-06,Storage Pack,316.31,USD,succeeded,monthly
T00005382,C000327,2024-03-28,Storage Pack,548.52,USD,succeeded,monthly
T00005383,C000327,2024-08-10,Analytics Add-on,627.56,USD,succeeded,annual
T00005384,C000327,2025-10-02,Core Platform,614.86,USD,succeeded,monthly
T00005385,C000327,2025-03-05,API Access,451.46,USD,succeeded,monthly
T00005386,C000327,2024-03-16,Analytics Add-on,427.71,USD,succeeded,monthly
T00005387,C000327,2024-06-27,Analytics Add-on,458.72,USD,succeeded,monthly
T00005388,C000327,2023-03-26,Core Platform,532.84,USD,succeeded,monthly
T00005389,C000327,2025-09-29,Core Platform,603.82,USD,succeeded,monthly
T00005390,C000327,2025-10-16,API Access,-480.04,USD,refunded,monthly
T00005391,C000327,2025-08-20,Core Platform,613.45,USD,succeeded,monthly
T00005392,C000327,2024-12-08,API Access,615.28,USD,succeeded,monthly
T00005393,C000327,2024-01-13,Storage Pack,456.77,USD,succeeded,annual
T00005394,C000327,2023-08-02,Analytics Add-on,450.74,USD,succeeded,monthly
T00005395,C000327,2025-12-05,Support Plus,420.36,USD,succeeded,monthly
T00005396,C000327,2025-09-16,Analytics Add-on,474.42,USD,succeeded,annual
T00005397,C000327,2025-05-25,Core Platform,380.21,USD,succeeded,monthly
T00005398,C000327,2025-07-04,Core Platform,554.04,USD,succeeded,monthly
T00005399,C000327,2025-06-22,Support Plus,373.07,USD,succeeded,monthly
T00005400,C000327,2025-01-23,Core Platform,414.02,USD,succeeded,monthly
T00005401,C000327,2025-11-12,Support Plus,353.04,USD,succeeded,monthly
T00005402,C000327,2025-05-08,Core Platform,431.9,USD,succeeded,monthly
T00005403,C000327,2025-07-05,Core Platform,532.03,USD,succeeded,monthly
T00005404,C000327,2025-04-27,Core Platform,539.28,USD,succeeded,annual
T00005405,C000327,2024-11-04,Core Platform,358.91,USD,succeeded,monthly
T00005406,C000327,2024-02-24,Storage Pack,435.54,USD,succeeded,annual
T00005407,C000327,2024-06-18,Core Platform,293.18,USD,succeeded,monthly
T00005408,C000328,2022-06-13,Core Platform,57.95,USD,succeeded,monthly
T00005409,C000328,2023-07-09,Analytics Add-on,58.42,USD,succeeded,monthly
T00005410,C000328,2022-04-07,Analytics Add-on,59.21,USD,succeeded,annual
T00005411,C000328,2023-08-25,Support Plus,33.49,USD,succeeded,monthly
T00005412,C000328,2025-02-22,Support Plus,52.69,USD,succeeded,monthly
T00005413,C000328,2024-03-31,API Access,71.91,USD,succeeded,monthly
T00005414,C000328,2022-05-12,Core Platform,60.3,USD,succeeded,monthly
T00005415,C000328,2023-01-07,Support Plus,-37.57,USD,refunded,monthly
T00005416,C000328,2024-04-22,API Access,43.17,USD,succeeded,monthly
T00005417,C000328,2025-06-25,API Access,54.34,USD,succeeded,monthly
T00005418,C000328,2024-10-15,API Access,49.05,USD,succeeded,monthly
T00005419,C000328,2025-12-22,API Access,53.19,USD,succeeded,annual
T00005420,C000328,2024-12-19,Storage Pack,59.45,USD,succeeded,monthly
T00005421,C000328,2025-12-14,API Access,51.9,USD,succeeded,monthly
T00005422,C000328,2024-04-28,Core Platform,64.25,USD,failed,monthly
T00005423,C000328,2023-09-09,Core Platform,76.57,USD,succeeded,annual
T00005424,C000328,2022-08-03,Analytics Add-on,73.57,USD,succeeded,annual
T00005425,C000328,2023-03-01,Core Platform,55.69,USD,succeeded,annual
T00005426,C000328,2024-07-14,Storage Pack,64.07,USD,succeeded,monthly
T00005427,C000328,2022-05-25,Core Platform,39.65,USD,succeeded,monthly
T00005428,C000328,2023-04-15,Storage Pack,61.88,USD,failed,monthly
T00005429,C000328,2025-12-24,Core Platform,33.35,USD,succeeded,monthly
T00005430,C000328,2024-08-28,Storage Pack,50.32,USD,succeeded,monthly
T00005431,C000328,2025-04-19,API Access,72.52,USD,succeeded,monthly
T00005432,C000328,2024-02-09,API Access,51.72,USD,succeeded,monthly
T00005433,C000328,2023-10-30,Core Platform,48.16,USD,succeeded,annual
T00005434,C000328,2022-08-20,Storage Pack,45.95,USD,succeeded,annual
T00005435,C000328,2022-05-24,Analytics Add-on,52.68,USD,succeeded,annual
T00005436,C000328,2023-10-19,Storage Pack,55.25,USD,succeeded,monthly
T00005437,C000328,2022-09-28,API Access,64.61,USD,succeeded,annual
T00005438,C000328,2025-07-12,Support Plus,42.18,USD,succeeded,monthly
T00005439,C000328,2025-02-24,Core Platform,56.35,USD,succeeded,monthly
T00005440,C000328,2025-02-25,Support Plus,34.2,USD,succeeded,monthly
T00005441,C000328,2025-02-28,Core Platform,56.63,USD,succeeded,monthly
T00005442,C000328,2025-09-07,Analytics Add-on,52.69,USD,succeeded,annual
T00005443,C000329,2024-12-13,API Access,414.79,USD,succeeded,annual
T00005444,C000329,2024-02-21,Analytics Add-on,468.0,USD,succeeded,annual
T00005445,C000329,2024-03-20,Core Platform,449.06,USD,succeeded,annual
T00005446,C000329,2023-12-07,Support Plus,452.58,USD,succeeded,monthly
T00005447,C000329,2023-01-23,Core Platform,312.58,USD,succeeded,monthly
T00005448,C000329,2025-11-30,Core Platform,402.8,USD,succeeded,annual
T00005449,C000329,2025-07-18,Analytics Add-on,355.47,USD,succeeded,annual
T00005450,C000329,2024-12-12,Core Platform,360.93,USD,succeeded,annual
T00005451,C000329,2025-06-18,Core Platform,514.12,USD,succeeded,annual
T00005452,C000329,2023-05-15,Storage Pack,260.78,USD,succeeded,annual
T00005453,C000329,2023-08-28,Analytics Add-on,386.53,USD,succeeded,monthly
T00005454,C000329,2022-08-14,Core Platform,473.76,USD,succeeded,annual
T00005455,C000329,2024-04-10,Support Plus,483.73,USD,succeeded,monthly
T00005456,C000329,2023-05-08,Core Platform,465.56,USD,succeeded,annual
T00005457,C000329,2022-12-06,Core Platform,396.6,USD,succeeded,monthly
T00005458,C000329,2023-03-20,API Access,367.29,USD,failed,monthly
T00005459,C000329,2023-04-01,Storage Pack,249.75,USD,failed,monthly
T00005460,C000329,2022-09-30,Analytics Add-on,371.43,USD,succeeded,monthly
T00005461,C000330,2024-08-23,Core Platform,0.0,USD,succeeded,annual
T00005462,C000330,2025-11-08,Storage Pack,14.48,USD,succeeded,monthly
T00005463,C000330,2024-11-17,Core Platform,0.0,USD,succeeded,annual
T00005464,C000330,2024-12-05,Core Platform,0.0,USD,succeeded,monthly
T00005465,C000330,2024-05-12,Core Platform,0.0,USD,succeeded,monthly
T00005466,C000330,2025-10-30,API Access,8.92,USD,succeeded,monthly
T00005467,C000330,2025-12-18,Analytics Add-on,24.43,USD,failed,monthly
T00005468,C000330,2024-03-19,API Access,10.49,USD,succeeded,monthly
T00005469,C000330,2025-06-02,Storage Pack,12.52,USD,succeeded,monthly
T00005470,C000330,2024-04-06,Support Plus,12.56,USD,succeeded,annual
T00005471,C000330,2025-10-15,Core Platform,0.0,USD,succeeded,monthly
T00005472,C000330,2025-11-02,Core Platform,0.0,USD,succeeded,monthly
T00005473,C000330,2025-05-06,Core Platform,0.0,USD,succeeded,annual
T00005474,C000331,2025-04-19,Core Platform,66.17,USD,succeeded,annual
T00005475,C000331,2025-09-23,Core Platform,-55.12,USD,refunded,annual
T00005476,C000331,2025-10-22,Storage Pack,44.75,USD,succeeded,monthly
T00005477,C000331,2025-11-27,Analytics Add-on,58.53,USD,succeeded,monthly
T00005478,C000331,2025-09-02,Core Platform,37.87,USD,failed,annual
T00005479,C000331,2024-03-01,Core Platform,42.88,USD,succeeded,monthly
T00005480,C000331,2025-12-31,Core Platform,31.01,USD,succeeded,monthly
