event_id,customer_id,opened_at,resolved_at,sla_due_at,opened_date,status,priority,reason,category,channel,csat,resolved_hours,age_hours,is_open,sla_breach,sla_status,segment,region,plan
E00002106,C001220,2023-10-23 17:40:00,2023-10-24 20:12:43,2023-10-26 17:40:00,2023-10-23,resolved,low,Outage,Outage,email,3.0,26.5,26.55,0,False,within_sla,SMB,North America,Free
E00002107,C001220,2023-10-06 08:39:00,,2023-10-08 08:39:00,2023-10-06,escalated,medium,Billing,Billing,chat,,,19623.35,1,True,pending_beyond_sla,SMB,North America,Free
E00002108,C001220,2023-11-16 05:22:00,2023-11-17 13:12:24,2023-11-18 05:22:00,2023-11-16,resolved,medium,How-to,How-to,phone,5.0,31.8,31.84,0,False,within_sla,SMB,North America,Free
E00002109,C001221,2025-06-20 00:39:00,,2025-06-23 00:39:00,2025-06-20,pending,low,Bug,Bug,chat,,,4679.35,1,True,pending_beyond_sla,SMB,APAC,Pro
E00002110,C001221,2024-10-20 12:06:00,2024-10-21 01:05:53,2024-10-22 12:06:00,2024-10-20,resolved,medium,Bug,Bug,chat,3.0,13.0,13.0,0,False,within_sla,SMB,APAC,Pro
E00002111,C001222,2025-05-18 20:56:00,,2025-05-21 20:56:00,2025-05-18,escalated,low,How-to,How-to,chat,,,5451.07,1,True,pending_beyond_sla,SMB,Europe,Starter
E00002112,C001224,2024-09-15 11:13:00,2024-09-16 20:56:01,2024-09-18 11:13:00,2024-09-15,resolved,low,Bug,Bug,email,4.0,33.7,33.72,0,False,within_sla,SMB,APAC,Business
E00002113,C001224,2025-04-07 02:52:00,2025-04-09 22:00:54,2025-04-10 02:52:00,2025-04-07,resolved,low,Bug,Bug,chat,4.0,67.1,67.15,0,False,within_sla,SMB,APAC,Business
E00002114,C001224,2024-11-27 01:12:00,2024-11-28 09:29:43,2024-11-30 01:12:00,2024-11-27,resolved,low,Billing,Billing,email,5.0,32.3,32.3,0,False,within_sla,SMB,APAC,Business
E00002115,C001225,2023-09-30 03:58:00,2023-09-30 04:46:50,2023-09-30 11:58:00,2023-09-30,resolved,critical,How-to,How-to,email,5.0,0.8,0.81,0,False,within_sla,Startup,Europe,Business
E00002116,C001226,2025-12-25 09:22:00,,2025-12-27 09:22:00,2025-12-25,pending,medium,Billing,Billing,email,,,158.63,1,True,pending_beyond_sla,SMB,LATAM,Enterprise
E00002117,C001226,2025-12-30 20:13:00,2025-12-31 16:12:30,2026-01-01 20:13:00,2025-12-30,resolved,medium,Billing,Billing,phone,4.0,20.0,19.99,0,False,within_sla,SMB,LATAM,Enterprise
E00002118,C001227,2025-11-13 00:18:00,2025-11-13 11:07:14,2025-11-15 00:18:00,2025-11-13,resolved,medium,Billing,Billing,chat,4.0,10.8,10.82,0,False,within_sla,Startup,LATAM,Pro
E00002119,C001228,2025-11-10 19:07:00,2025-11-11 17:28:38,2025-11-11 19:07:00,2025-11-10,resolved,high,Outage,Outage,email,3.0,22.4,22.36,0,False,within_sla,Mid-Market,North America,Pro
E00002120,C001228,2025-11-19 23:06:00,2025-11-20 11:54:09,2025-11-20 23:06:00,2025-11-19,resolved,high,Feature Request,Feature Request,portal,5.0,12.8,12.8,0,False,within_sla,Mid-Market,North America,Pro
E00002121,C001228,2025-12-30 00:53:00,2025-12-30 15:14:13,2025-12-30 08:53:00,2025-12-30,resolved,critical,How-to,How-to,portal,1.0,14.4,14.35,0,True,beyond_sla,Mid-Market,North America,Pro
E00002122,C001229,2024-06-01 10:28:00,2024-06-05 16:10:16,2024-06-04 10:28:00,2024-06-01,resolved,low,Bug,Bug,email,3.0,101.7,101.7,0,True,beyond_sla,SMB,North America,Free
E00002123,C001229,2025-05-10 14:41:00,2025-05-10 23:52:40,2025-05-12 14:41:00,2025-05-10,resolved,medium,How-to,How-to,email,5.0,9.2,9.19,0,False,within_sla,SMB,North America,Free
E00002124,C001230,2025-09-03 05:47:00,2025-09-06 22:42:05,2025-09-06 05:47:00,2025-09-03,resolved,low,Bug,Bug,phone,3.0,88.9,88.92,0,True,beyond_sla,SMB,North America,Enterprise
E00002125,C001231,2025-06-01 02:34:00,2025-06-02 03:54:42,2025-06-04 02:34:00,2025-06-01,resolved,low,How-to,How-to,phone,5.0,25.3,25.34,0,False,within_sla,Startup,North America,Pro
E00002126,C001231,2025-07-26 07:39:00,2025-07-26 17:26:57,2025-07-28 07:39:00,2025-07-26,resolved,medium,Billing,Billing,phone,4.0,9.8,9.8,0,False,within_sla,Startup,North America,Pro
E00002127,C001232,2025-06-11 17:48:00,2025-06-12 21:22:51,2025-06-13 17:48:00,2025-06-11,resolved,medium,Billing,Billing,email,5.0,27.6,27.58,0,False,within_sla,Startup,Europe,Starter
E00002128,C001233,2025-12-16 04:51:00,2025-12-19 10:29:20,2025-12-18 04:51:00,2025-12-16,resolved,medium,Bug,Bug,portal,3.0,77.6,77.64,0,True,beyond_sla,SMB,North America,Starter
E00002129,C001234,2025-02-21 03:52:00,2025-02-23 09:59:56,2025-02-24 03:52:00,2025-02-21,resolved,low,Bug,Bug,email,4.0,54.1,54.13,0,False,within_sla,SMB,Europe,Business
E00002130,C001234,2025-11-12 01:28:00,2025-11-12 02:39:13,2025-11-13 01:28:00,2025-11-12,resolved,high,Bug,Bug,email,4.0,1.2,1.19,0,False,within_sla,SMB,Europe,Business
E00002131,C001234,2025-12-26 05:41:00,2025-12-26 10:19:54,2025-12-26 13:41:00,2025-12-26,resolved,critical,Bug,Bug,portal,4.0,4.6,4.65,0,False,within_sla,SMB,Europe,Business
E00002132,C001236,2024-01-09 09:14:00,2024-01-10 18:36:21,2024-01-11 09:14:00,2024-01-09,resolved,medium,Billing,Billing,email,5.0,33.4,33.37,0,False,within_sla,Startup,North America,Business
E00002133,C001237,2025-01-07 14:57:00,2025-01-07 19:19:57,2025-01-10 14:57:00,2025-01-07,resolved,low,How-to,How-to,email,5.0,4.4,4.38,0,False,within_sla,Mid-Market,Europe,Pro
E00002134,C001237,2023-05-04 20:13:00,2023-05-06 08:16:20,2023-05-07 20:13:00,2023-05-04,resolved,low,Feature Request,Feature Request,chat,4.0,36.1,36.06,0,False,within_sla,Mid-Market,Europe,Pro
E00002135,C001237,2023-06-21 15:04:00,2023-06-22 07:06:21,2023-06-23 15:04:00,2023-06-21,resolved,medium,Feature Request,Feature Request,phone,4.0,16.0,16.04,0,False,within_sla,Mid-Market,Europe,Pro
E00002136,C001238,2022-06-30 20:13:00,2022-07-03 10:15:21,2022-07-03 20:13:00,2022-06-30,resolved,low,Feature Request,Feature Request,chat,5.0,62.0,62.04,0,False,within_sla,SMB,North America,Starter
E00002137,C001239,2025-12-18 22:09:00,2025-12-21 09:36:58,2025-12-21 22:09:00,2025-12-18,resolved,low,Outage,Outage,portal,5.0,59.5,59.47,0,False,within_sla,SMB,APAC,Enterprise
E00002138,C001240,2022-03-20 01:14:00,2022-03-24 02:31:35,2022-03-22 01:14:00,2022-03-20,resolved,medium,Billing,Billing,chat,2.0,97.3,97.29,0,True,beyond_sla,SMB,Europe,Pro
E00002139,C001240,2023-05-12 07:24:00,,2023-05-14 07:24:00,2023-05-12,pending,medium,Bug,Bug,phone,,,23152.6,1,True,pending_beyond_sla,SMB,Europe,Pro
E00002140,C001240,2022-07-24 16:25:00,2022-07-26 16:22:30,2022-07-27 16:25:00,2022-07-24,resolved,low,How-to,How-to,chat,4.0,48.0,47.96,0,False,within_sla,SMB,Europe,Pro
E00002141,C001241,2025-04-05 22:06:00,,2025-04-08 22:06:00,2025-04-05,pending,low,Outage,Outage,chat,,,6481.9,1,True,pending_beyond_sla,Mid-Market,North America,Pro
E00002142,C001241,2025-09-03 14:31:00,2025-09-04 09:38:16,2025-09-06 14:31:00,2025-09-03,resolved,low,How-to,How-to,portal,3.0,19.1,19.12,0,False,within_sla,Mid-Market,North America,Pro
E00002143,C001242,2025-10-09 07:57:00,2025-10-09 12:42:37,2025-10-12 07:57:00,2025-10-09,resolved,low,How-to,How-to,email,3.0,4.8,4.76,0,False,within_sla,Mid-Market,Europe,Pro
E00002144,C001242,2025-12-30 00:10:00,2025-12-31 20:02:25,2026-01-02 00:10:00,2025-12-30,resolved,low,Outage,Outage,portal,5.0,43.9,43.87,0,False,within_sla,Mid-Market,Europe,Pro
E00002145,C001243,2025-12-14 11:49:00,2025-12-15 03:02:32,2025-12-15 11:49:00,2025-12-14,resolved,high,Feature Request,Feature Request,phone,5.0,15.2,15.23,0,False,within_sla,Startup,North America,Pro
E00002146,C001243,2025-12-11 08:23:00,,2025-12-14 08:23:00,2025-12-11,pending,low,Bug,Bug,phone,,,495.62,1,True,pending_beyond_sla,Startup,North America,Pro
E00002147,C001246,2025-11-29 08:02:00,2025-11-29 15:45:58,2025-11-30 08:02:00,2025-11-29,resolved,high,How-to,How-to,chat,5.0,7.7,7.73,0,False,within_sla,SMB,Europe,Business
E00002148,C001247,2025-07-07 01:24:00,2025-07-15 11:40:56,2025-07-10 01:24:00,2025-07-07,resolved,low,Outage,Outage,portal,3.0,202.3,202.28,0,True,beyond_sla,Mid-Market,APAC,Business
E00002149,C001248,2025-08-15 23:01:00,2025-08-16 08:58:42,2025-08-16 23:01:00,2025-08-15,resolved,high,Feature Request,Feature Request,email,4.0,10.0,9.96,0,False,within_sla,Startup,APAC,Starter
E00002150,C001249,2024-12-13 00:54:00,2024-12-15 12:27:22,2024-12-14 00:54:00,2024-12-13,resolved,high,Bug,Bug,chat,2.0,59.6,59.56,0,True,beyond_sla,Mid-Market,APAC,Starter
E00002151,C001250,2025-11-27 01:05:00,2025-11-27 15:58:09,2025-11-28 01:05:00,2025-11-27,resolved,high,Bug,Bug,portal,4.0,14.9,14.89,0,False,within_sla,Mid-Market,Europe,Pro
E00002152,C001250,2025-11-24 21:01:00,2025-11-25 08:18:41,2025-11-27 21:01:00,2025-11-24,resolved,low,Outage,Outage,portal,4.0,11.3,11.29,0,False,within_sla,Mid-Market,Europe,Pro
E00002153,C001251,2025-03-05 00:27:00,2025-03-08 09:38:38,2025-03-07 00:27:00,2025-03-05,resolved,medium,How-to,How-to,email,3.0,81.2,81.19,0,True,beyond_sla,Enterprise,APAC,Pro
E00002154,C001251,2023-02-28 02:02:00,2023-03-02 10:37:05,2023-03-03 02:02:00,2023-02-28,resolved,low,Billing,Billing,email,4.0,56.6,56.58,0,False,within_sla,Enterprise,APAC,Pro
E00002155,C001252,2025-12-09 23:34:00,2025-12-11 20:10:07,2025-12-11 23:34:00,2025-12-09,resolved,medium,Billing,Billing,phone,5.0,44.6,44.6,0,False,within_sla,SMB,Europe,Pro
E00002156,C001252,2024-12-17 19:48:00,,2024-12-20 19:48:00,2024-12-17,pending,low,How-to,How-to,chat,,,9100.2,1,True,pending_beyond_sla,SMB,Europe,Pro
E00002157,C001253,2022-07-04 11:23:00,2022-07-05 05:09:20,2022-07-06 11:23:00,2022-07-04,resolved,medium,Billing,Billing,chat,4.0,17.8,17.77,0,False,within_sla,SMB,APAC,Business
E00002158,C001253,2024-04-18 12:08:00,2024-04-26 15:22:49,2024-04-21 12:08:00,2024-04-18,resolved,low,Billing,Billing,chat,2.0,195.2,195.25,0,True,beyond_sla,SMB,APAC,Business
E00002159,C001253,2022-05-11 17:19:00,2022-05-11 19:57:18,2022-05-12 01:19:00,2022-05-11,resolved,critical,Bug,Bug,email,4.0,2.6,2.64,0,False,within_sla,SMB,APAC,Business
E00002160,C001254,2025-02-26 10:07:00,,2025-02-28 10:07:00,2025-02-26,pending,medium,Bug,Bug,phone,,,7405.88,1,True,pending_beyond_sla,SMB,APAC,Free
E00002161,C001254,2025-09-04 00:32:00,,2025-09-07 00:32:00,2025-09-04,pending,low,Billing,Billing,phone,,,2855.47,1,True,pending_beyond_sla,SMB,APAC,Free
E00002162,C001255,2024-08-27 16:05:00,2024-08-28 16:42:18,2024-08-29 16:05:00,2024-08-27,resolved,medium,How-to,How-to,portal,5.0,24.6,24.62,0,False,within_sla,SMB,North America,Starter
E00002163,C001256,2024-05-05 01:49:00,2024-05-05 13:01:15,2024-05-06 01:49:00,2024-05-05,resolved,high,Billing,Billing,email,4.0,11.2,11.2,0,False,within_sla,Mid-Market,North America,Business
E00002164,C001256,2023-09-21 12:17:00,2023-09-22 01:53:23,2023-09-22 12:17:00,2023-09-21,resolved,high,Billing,Billing,chat,3.0,13.6,13.61,0,False,within_sla,Mid-Market,North America,Business
E00002165,C001256,2022-05-25 04:52:00,2022-05-25 11:10:00,2022-05-25 12:52:00,2022-05-25,resolved,critical,Feature Request,Feature Request,portal,4.0,6.3,6.3,0,False,within_sla,Mid-Market,North America,Business
E00002166,C001257,2024-03-07 12:53:00,2024-03-09 09:54:16,2024-03-08 12:53:00,2024-03-07,resolved,high,Billing,Billing,chat,3.0,45.0,45.02,0,True,beyond_sla,Mid-Market,North America,Enterprise
E00002167,C001257,2023-06-17 09:09:00,2023-06-18 02:02:24,2023-06-20 09:09:00,2023-06-17,resolved,low,Billing,Billing,email,5.0,16.9,16.89,0,False,within_sla,Mid-Market,North America,Enterprise
E00002168,C001257,2024-10-03 22:48:00,2024-10-05 20:12:11,2024-10-05 22:48:00,2024-10-03,resolved,medium,Outage,Outage,chat,4.0,45.4,45.4,0,False,within_sla,Mid-Market,North America,Enterprise
E00002169,C001258,2024-08-30 10:13:00,2024-08-31 18:27:08,2024-08-31 10:13:00,2024-08-30,resolved,high,Feature Request,Feature Request,email,2.0,32.2,32.24,0,True,beyond_sla,Mid-Market,North America,Starter
E00002170,C001258,2025-11-09 09:56:00,2025-11-10 18:05:25,2025-11-11 09:56:00,2025-11-09,resolved,medium,Bug,Bug,chat,4.0,32.2,32.16,0,False,within_sla,Mid-Market,North America,Starter
E00002171,C001259,2025-01-02 20:31:00,2025-01-03 18:51:28,2025-01-03 20:31:00,2025-01-02,resolved,high,Bug,Bug,phone,5.0,22.3,22.34,0,False,within_sla,Startup,North America,Starter
E00002172,C001259,2025-12-23 13:03:00,2025-12-23 15:29:49,2025-12-25 13:03:00,2025-12-23,resolved,medium,How-to,How-to,portal,5.0,2.4,2.45,0,False,within_sla,Startup,North America,Starter
E00002173,C001260,2025-06-30 15:06:00,,2025-07-02 15:06:00,2025-06-30,pending,medium,How-to,How-to,email,,,4424.9,1,True,pending_beyond_sla,Mid-Market,North America,Starter
E00002174,C001260,2025-08-21 23:19:00,2025-08-23 04:01:20,2025-08-23 23:19:00,2025-08-21,resolved,medium,Feature Request,Feature Request,chat,3.0,28.7,28.71,0,False,within_sla,Mid-Market,North America,Starter
E00002175,C001261,2024-12-26 00:24:00,2024-12-29 09:39:45,2024-12-28 00:24:00,2024-12-26,resolved,medium,Billing,Billing,chat,1.0,81.3,81.26,0,True,beyond_sla,Startup,Europe,Pro
E00002176,C001261,2023-07-23 13:40:00,2023-07-26 01:57:05,2023-07-26 13:40:00,2023-07-23,resolved,low,Outage,Outage,email,4.0,60.3,60.28,0,False,within_sla,Startup,Europe,Pro
E00002177,C001262,2025-08-17 10:39:00,2025-08-18 02:03:54,2025-08-18 10:39:00,2025-08-17,resolved,high,How-to,How-to,phone,5.0,15.4,15.42,0,False,within_sla,Mid-Market,North America,Pro
E00002178,C001263,2024-11-19 13:44:00,2024-11-20 07:30:54,2024-11-20 13:44:00,2024-11-19,resolved,high,Billing,Billing,phone,5.0,17.8,17.78,0,False,within_sla,Enterprise,North America,Starter
E00002179,C001264,2025-07-04 06:29:00,2025-07-05 02:04:42,2025-07-06 06:29:00,2025-07-04,resolved,medium,How-to,How-to,phone,4.0,19.6,19.6,0,False,within_sla,Mid-Market,Europe,Starter
E00002180,C001264,2025-09-27 15:36:00,2025-09-29 19:26:03,2025-09-28 15:36:00,2025-09-27,resolved,high,Bug,Bug,portal,4.0,51.8,51.83,0,True,beyond_sla,Mid-Market,Europe,Starter
E00002181,C001265,2025-10-20 22:22:00,,2025-10-21 06:22:00,2025-10-20,pending,critical,Billing,Billing,chat,,,1729.63,1,True,pending_beyond_sla,Enterprise,North America,Pro
E00002182,C001265,2024-11-08 16:30:00,2024-11-10 09:50:13,2024-11-09 16:30:00,2024-11-08,closed_unresolved,high,How-to,How-to,chat,1.0,41.3,41.34,0,True,beyond_sla,Enterprise,North America,Pro
E00002183,C001266,2023-09-02 04:19:00,2023-09-02 12:12:58,2023-09-03 04:19:00,2023-09-02,resolved,high,How-to,How-to,chat,5.0,7.9,7.9,0,False,within_sla,SMB,Europe,Pro
E00002184,C001267,2024-12-31 21:51:00,2025-01-06 09:38:51,2025-01-03 21:51:00,2024-12-31,resolved,low,Outage,Outage,chat,3.0,131.8,131.8,0,True,beyond_sla,SMB,APAC,Pro
E00002185,C001267,2024-10-14 21:04:00,2024-10-17 07:37:34,2024-10-17 21:04:00,2024-10-14,resolved,low,Outage,Outage,chat,4.0,58.6,58.56,0,False,within_sla,SMB,APAC,Pro
E00002186,C001267,2022-10-23 21:20:00,,2022-10-25 21:20:00,2022-10-23,pending,medium,Billing,Billing,chat,,,27962.67,1,True,pending_beyond_sla,SMB,APAC,Pro
E00002187,C001267,2023-04-09 17:33:00,2023-04-10 14:45:41,2023-04-12 17:33:00,2023-04-09,resolved,low,Bug,Bug,chat,5.0,21.2,21.21,0,False,within_sla,SMB,APAC,Pro
E00002188,C001267,2024-05-16 23:52:00,2024-05-17 02:44:57,2024-05-18 23:52:00,2024-05-16,resolved,medium,Bug,Bug,email,4.0,2.9,2.88,0,False,within_sla,SMB,APAC,Pro
E00002189,C001268,2023-07-26 16:11:00,2023-07-28 13:09:51,2023-07-28 16:11:00,2023-07-26,resolved,medium,Bug,Bug,chat,3.0,45.0,44.98,0,False,within_sla,Mid-Market,LATAM,Starter
E00002190,C001269,2025-11-17 07:23:00,2025-11-17 22:53:32,2025-11-18 07:23:00,2025-11-17,resolved,high,Bug,Bug,email,4.0,15.5,15.51,0,False,within_sla,SMB,Europe,Starter
E00002191,C001271,2023-12-31 05:27:00,2023-12-31 17:36:23,2024-01-01 05:27:00,2023-12-31,resolved,high,Bug,Bug,portal,4.0,12.2,12.16,0,False,within_sla,Startup,North America,Enterprise
E00002192,C001271,2023-11-30 08:06:00,2023-11-30 20:44:07,2023-12-01 08:06:00,2023-11-30,resolved,high,Bug,Bug,email,4.0,12.6,12.64,0,False,within_sla,Startup,North America,Enterprise
E00002193,C001271,2025-09-24 14:13:00,2025-09-25 20:26:09,2025-09-27 14:13:00,2025-09-24,resolved,low,Billing,Billing,chat,5.0,30.2,30.22,0,False,within_sla,Startup,North America,Enterprise
E00002194,C001271,2024-07-15 11:30:00,2024-07-17 04:54:12,2024-07-17 11:30:00,2024-07-15,resolved,medium,Billing,Billing,email,4.0,41.4,41.4,0,False,within_sla,Startup,North America,Enterprise
E00002195,C001271,2025-05-30 00:15:00,2025-05-30 22:51:49,2025-06-01 00:15:00,2025-05-30,resolved,medium,How-to,How-to,phone,4.0,22.6,22.61,0,False,within_sla,Startup,North America,Enterprise
E00002196,C001272,2024-10-18 14:10:00,2024-10-18 18:39:55,2024-10-18 22:10:00,2024-10-18,resolved,critical,Billing,Billing,phone,5.0,4.5,4.5,0,False,within_sla,Startup,LATAM,Starter
E00002197,C001273,2025-10-21 09:12:00,2025-10-22 04:29:49,2025-10-24 09:12:00,2025-10-21,resolved,low,How-to,How-to,portal,4.0,19.3,19.3,0,False,within_sla,SMB,Europe,Pro
E00002198,C001273,2025-11-19 02:53:00,,2025-11-21 02:53:00,2025-11-19,escalated,medium,Outage,Outage,chat,,,1029.12,1,True,pending_beyond_sla,SMB,Europe,Pro
E00002199,C001273,2025-09-20 07:37:00,2025-09-23 14:09:17,2025-09-22 07:37:00,2025-09-20,resolved,medium,Feature Request,Feature Request,email,3.0,78.5,78.54,0,True,beyond_sla,SMB,Europe,Pro
E00002200,C001275,2025-02-18 14:46:00,2025-02-18 21:51:28,2025-02-20 14:46:00,2025-02-18,resolved,medium,Bug,Bug,phone,5.0,7.1,7.09,0,False,within_sla,SMB,Europe,Business
E00002201,C001275,2025-02-06 15:55:00,2025-02-08 02:33:03,2025-02-08 15:55:00,2025-02-06,resolved,medium,Bug,Bug,chat,5.0,34.6,34.63,0,False,within_sla,SMB,Europe,Business
E00002202,C001275,2025-09-26 01:59:00,,2025-09-29 01:59:00,2025-09-26,pending,low,How-to,How-to,portal,,,2326.02,1,True,pending_beyond_sla,SMB,Europe,Business
E00002203,C001275,2025-03-25 15:16:00,2025-03-26 15:34:13,2025-03-28 15:16:00,2025-03-25,resolved,low,How-to,How-to,phone,3.0,24.3,24.3,0,False,within_sla,SMB,Europe,Business
E00002204,C001276,2025-02-11 15:51:00,2025-02-19 14:36:50,2025-02-14 15:51:00,2025-02-11,resolved,low,Billing,Billing,chat,1.0,190.8,190.76,0,True,beyond_sla,SMB,North America,Starter
E00002205,C001276,2024-10-27 21:55:00,2024-10-28 10:57:02,2024-10-30 21:55:00,2024-10-27,resolved,low,How-to,How-to,email,5.0,13.0,13.03,0,False,within_sla,SMB,North America,Starter
E00002206,C001276,2025-06-03 23:13:00,2025-06-04 15:31:22,2025-06-04 23:13:00,2025-06-03,resolved,high,Bug,Bug,phone,4.0,16.3,16.31,0,False,within_sla,SMB,North America,Starter
E00002207,C001276,2024-11-26 00:03:00,,2024-11-28 00:03:00,2024-11-26,pending,medium,How-to,How-to,chat,,,9623.95,1,True,pending_beyond_sla,SMB,North America,Starter
E00002208,C001276,2025-10-26 12:01:00,2025-10-27 11:12:52,2025-10-29 12:01:00,2025-10-26,resolved,low,How-to,How-to,chat,5.0,23.2,23.2,0,False,within_sla,SMB,North America,Starter
E00002209,C001276,2024-11-24 20:25:00,2024-11-27 08:06:47,2024-11-27 20:25:00,2024-11-24,resolved,low,Feature Request,Feature Request,portal,5.0,59.7,59.7,0,False,within_sla,SMB,North America,Starter
E00002210,C001277,2025-04-19 21:19:00,2025-04-21 17:12:56,2025-04-22 21:19:00,2025-04-19,resolved,low,How-to,How-to,email,4.0,43.9,43.9,0,False,within_sla,SMB,Europe,Starter
E00002211,C001277,2025-07-24 12:34:00,2025-07-24 13:10:38,2025-07-27 12:34:00,2025-07-24,resolved,low,Feature Request,Feature Request,chat,5.0,0.6,0.61,0,False,within_sla,SMB,Europe,Starter
E00002212,C001278,2025-08-01 02:58:00,2025-08-02 21:46:27,2025-08-03 02:58:00,2025-08-01,resolved,medium,Bug,Bug,email,4.0,42.8,42.81,0,False,within_sla,Enterprise,APAC,Business
E00002213,C001278,2025-07-06 04:29:00,2025-07-08 11:55:50,2025-07-09 04:29:00,2025-07-06,resolved,low,Bug,Bug,phone,4.0,55.4,55.45,0,False,within_sla,Enterprise,APAC,Business
E00002214,C001279,2025-12-24 22:32:00,,2025-12-27 22:32:00,2025-12-24,pending,low,Bug,Bug,chat,,,169.47,1,True,pending_beyond_sla,SMB,APAC,Starter
E00002215,C001279,2025-08-15 16:31:00,,2025-08-17 16:31:00,2025-08-15,escalated,medium,Feature Request,Feature Request,email,,,3319.48,1,True,pending_beyond_sla,SMB,APAC,Starter
E00002216,C001281,2025-04-18 15:47:00,2025-04-20 08:52:19,2025-04-21 15:47:00,2025-04-18,resolved,low,How-to,How-to,email,3.0,41.1,41.09,0,False,within_sla,Enterprise,Europe,Starter
E00002217,C001281,2025-08-05 16:43:00,2025-08-07 18:51:41,2025-08-06 16:43:00,2025-08-05,resolved,high,Feature Request,Feature Request,phone,2.0,50.1,50.14,0,True,beyond_sla,Enterprise,Europe,Starter
E00002218,C001282,2025-08-20 13:31:00,2025-08-21 22:59:42,2025-08-22 13:31:00,2025-08-20,resolved,medium,Billing,Billing,chat,4.0,33.5,33.48,0,False,within_sla,Startup,North America,Enterprise
E00002219,C001282,2025-07-28 16:40:00,2025-07-28 23:53:08,2025-07-29 00:40:00,2025-07-28,resolved,critical,Outage,Outage,phone,4.0,7.2,7.22,0,False,within_sla,Startup,North America,Enterprise
E00002220,C001284,2025-07-27 02:16:00,2025-07-28 13:09:25,2025-07-30 02:16:00,2025-07-27,resolved,low,Billing,Billing,chat,5.0,34.9,34.89,0,False,within_sla,Mid-Market,North America,Free
E00002221,C001284,2025-07-07 18:20:00,2025-07-09 10:46:03,2025-07-09 18:20:00,2025-07-07,resolved,medium,How-to,How-to,email,5.0,40.4,40.43,0,False,within_sla,Mid-Market,North America,Free
E00002222,C001284,2025-04-12 11:12:00,2025-04-13 12:51:37,2025-04-13 11:12:00,2025-04-12,resolved,high,How-to,How-to,email,1.0,25.7,25.66,0,True,beyond_sla,Mid-Market,North America,Free
E00002223,C001285,2024-07-17 14:15:00,2024-07-18 07:44:40,2024-07-19 14:15:00,2024-07-17,resolved,medium,Feature Request,Feature Request,email,5.0,17.5,17.49,0,False,within_sla,SMB,APAC,Business
