customer_id,signup_date,segment,region,plan,acquisition_channel,seats,mrr,tenure_days,monthly_active_days,support_tickets_90d,nps_score,feature_adoption_score,payment_failures_90d,is_churned,churn_date,as_of_date,lifetime_revenue,txn_count,last_txn_date,first_txn_date,avg_txn_amount,total_tickets,avg_resolve_hours,critical_tickets,days_since_last_txn,is_active,customer_health_score
C000700,2022-05-16,Startup,North America,Starter,Organic,3,43.39,1325,15.0,3,27.9,0.58,0,0,,2025-12-31,970.94,23,2025-12-08,2022-07-12,42.21,3,16.6,0,23.0,1,64.1
C000701,2024-01-15,SMB,North America,Business,Referral,9,456.16,716,5.0,1,63.5,0.727,2,1,2024-07-03,2025-12-31,470.25,1,2024-03-27,2024-03-27,470.25,2,11.6,0,644.0,0,62.1
C000702,2024-05-31,Startup,LATAM,Free,Paid Search,4,0.0,579,9.0,1,74.4,0.256,0,0,,2025-12-31,0.0,7,2025-09-02,2024-07-01,0.0,2,12.6,0,120.0,0,56.7
C000703,2022-08-28,Startup,North America,Pro,Paid Search,3,163.44,1221,17.0,1,-23.7,0.474,0,0,,2025-12-31,3358.83,22,2025-12-24,2022-10-04,152.67,1,11.1,0,7.0,1,60.5
C000704,2022-09-02,SMB,Europe,Starter,Organic,3,48.74,1216,13.0,1,28.6,0.273,1,0,,2025-12-31,1869.44,36,2025-10-27,2022-09-06,51.93,1,20.7,0,65.0,1,54.2
C000705,2022-07-04,Startup,North America,Starter,Organic,7,55.26,1276,1.8,2,27.3,0.445,0,1,2025-09-16,2025-12-31,1568.12,29,2025-09-01,2022-08-09,54.07,3,12.6,0,121.0,0,49.7
C000706,2024-03-18,SMB,North America,Starter,Paid Search,12,54.05,653,2.5,1,64.0,0.534,1,1,2025-04-25,2025-12-31,438.04,8,2024-12-24,2024-03-27,54.76,2,4.0,0,372.0,0,56.2
C000707,2022-01-12,Enterprise,North America,Starter,Referral,357,57.59,1449,26.0,4,-1.3,0.568,0,0,,2025-12-31,1062.5,19,2025-09-21,2022-12-12,55.92,6,17.6,1,101.0,1,69.1
C000708,2024-03-29,Enterprise,North America,Business,Sales,408,498.17,642,9.0,0,-39.7,0.748,1,0,,2025-12-31,8943.15,17,2025-12-27,2024-04-06,526.07,0,0.0,0,4.0,1,59.5
C000709,2023-11-12,Enterprise,Europe,Pro,Organic,147,179.9,780,18.0,0,55.5,0.41,0,0,,2025-12-31,3216.23,19,2025-10-21,2023-11-16,169.28,0,0.0,0,71.0,1,68.9
C000710,2023-10-29,Enterprise,LATAM,Enterprise,Organic,77,1301.58,794,11.0,1,59.1,0.33,1,0,,2025-12-31,17397.77,13,2025-07-10,2023-11-07,1338.29,1,19.6,0,174.0,1,57.1
C000711,2024-08-29,Mid-Market,Europe,Pro,Organic,65,169.32,489,4.4,0,-9.6,0.435,1,1,2025-08-10,2025-12-31,831.87,5,2025-04-29,2024-09-06,166.37,0,0.0,0,246.0,0,49.0
C000712,2024-01-18,SMB,LATAM,Starter,Referral,15,49.84,713,10.0,2,31.9,0.41,0,0,,2025-12-31,564.0,12,2025-12-02,2024-01-26,47.0,2,17.6,0,29.0,1,56.4
C000713,2024-11-06,SMB,Europe,Pro,Organic,8,163.01,420,26.0,1,73.3,0.39,0,0,,2025-12-31,1472.98,9,2025-10-24,2025-03-09,163.66,1,15.3,0,68.0,1,75.7
C000714,2024-12-28,SMB,Europe,Starter,Organic,24,48.5,368,1.0,0,8.0,0.414,0,1,2025-03-27,2025-12-31,66.06,1,2025-01-13,2025-01-13,66.06,1,40.8,0,352.0,0,49.1
C000715,2025-08-08,Mid-Market,North America,Business,Sales,51,439.88,145,18.0,1,37.5,0.112,0,0,,2025-12-31,861.67,2,2025-09-28,2025-08-30,430.84,1,7.4,0,94.0,1,56.7
C000716,2025-02-16,SMB,North America,Starter,Referral,19,56.83,318,23.0,2,47.7,0.21,0,0,,2025-12-31,345.71,6,2025-12-31,2025-04-01,57.62,2,2.4,0,0.0,1,63.6
C000717,2024-01-11,Mid-Market,APAC,Enterprise,Partner,18,1272.57,720,5.0,3,-0.7,0.352,1,0,,2025-12-31,14107.77,12,2025-11-02,2024-03-18,1175.65,4,16.5,0,59.0,1,43.5
C000718,2023-12-05,Enterprise,Europe,Pro,Organic,248,174.5,757,21.0,0,20.9,0.28,1,0,,2025-12-31,3021.95,17,2025-11-14,2024-05-04,177.76,0,0.0,0,47.0,1,62.2
C000719,2022-12-04,Mid-Market,Europe,Pro,Paid Search,54,150.69,1123,17.0,0,-7.3,0.8,0,0,,2025-12-31,3542.67,23,2025-10-28,2022-12-07,154.03,1,51.7,0,64.0,1,73.4
C000720,2024-05-07,Mid-Market,APAC,Pro,Organic,30,174.5,603,9.0,0,30.9,0.506,0,0,,2025-12-31,1964.73,10,2025-10-18,2024-08-14,196.47,1,18.1,0,74.0,1,61.3
C000721,2022-07-18,Mid-Market,North America,Pro,Partner,21,156.91,1262,4.0,2,15.2,0.598,0,0,,2025-12-31,2763.08,18,2025-10-18,2022-07-28,153.5,2,30.2,1,74.0,1,55.0
C000722,2025-08-24,Startup,APAC,Pro,Referral,2,147.56,129,26.0,0,40.2,0.349,0,0,,2025-12-31,778.94,6,2025-11-11,2025-08-29,129.82,0,0.0,0,50.0,1,72.7
C000723,2025-04-23,SMB,North America,Pro,Organic,6,132.98,252,5.0,2,50.9,0.456,1,0,,2025-12-31,1071.33,8,2025-12-10,2025-05-14,133.92,3,20.7,1,21.0,1,53.2
C000724,2022-06-21,SMB,LATAM,Starter,Sales,4,44.5,1289,26.0,3,69.7,0.56,0,0,,2025-12-31,998.26,22,2025-12-20,2022-07-17,45.38,3,21.7,0,11.0,1,77.5
C000725,2025-01-28,Mid-Market,North America,Pro,Paid Search,71,143.52,337,18.0,1,93.3,0.523,0,0,,2025-12-31,905.66,6,2025-12-29,2025-04-03,150.94,1,7.6,0,2.0,1,74.6
C000726,2022-06-17,Startup,North America,Starter,Referral,5,50.54,1293,23.0,5,40.2,0.028,0,0,,2025-12-31,999.54,20,2025-11-02,2022-07-12,49.98,5,10.0,0,59.0,1,52.9
C000727,2024-10-28,SMB,APAC,Pro,Organic,22,138.26,429,8.0,0,27.1,0.199,0,0,,2025-12-31,610.62,4,2025-12-03,2024-11-19,152.66,0,0.0,0,28.0,1,50.8
C000728,2022-05-06,Mid-Market,North America,Pro,Paid Search,40,165.85,1335,0.0,1,25.6,0.599,1,0,,2025-12-31,5596.58,32,2025-11-04,2022-05-21,174.89,3,17.5,0,57.0,1,52.0
C000729,2023-11-30,SMB,LATAM,Starter,Organic,16,46.44,762,18.0,2,10.9,0.695,0,0,,2025-12-31,705.82,14,2025-12-31,2024-04-22,50.42,3,30.3,1,0.0,1,70.0
C000730,2024-07-29,SMB,Europe,Business,Referral,11,434.23,520,10.0,0,46.2,0.274,0,0,,2025-12-31,5622.94,15,2025-09-09,2024-08-24,374.86,1,4.4,0,113.0,1,56.8
C000731,2024-11-08,SMB,North America,Pro,Organic,23,159.08,418,15.0,1,22.6,0.649,0,0,,2025-12-31,2035.5,13,2025-10-28,2024-11-09,156.58,2,24.7,0,64.0,1,68.6
C000732,2023-08-22,Enterprise,North America,Pro,Paid Search,394,156.03,862,12.0,0,48.0,0.269,1,0,,2025-12-31,3888.31,24,2025-11-24,2023-09-21,162.01,0,0.0,0,37.0,1,56.6
C000733,2025-08-10,SMB,LATAM,Pro,Referral,19,156.23,143,9.0,1,11.7,0.313,0,0,,2025-12-31,284.71,2,2025-10-14,2025-08-16,142.35,1,15.1,1,78.0,1,52.1
C000734,2025-01-12,Enterprise,Europe,Pro,Referral,397,164.87,353,6.3,3,23.3,0.069,0,1,2025-11-17,2025-12-31,1274.78,8,2025-10-05,2025-01-12,159.35,4,21.8,0,87.0,0,40.5
C000735,2022-10-25,Mid-Market,APAC,Business,Partner,21,376.91,1163,14.0,3,45.8,0.805,0,0,,2025-12-31,4477.81,12,2025-10-28,2022-11-14,373.15,3,24.6,0,64.0,1,71.7
C000736,2024-08-17,Mid-Market,North America,Starter,Partner,63,52.49,501,17.0,0,31.9,0.251,0,0,,2025-12-31,392.79,8,2025-12-21,2024-11-02,49.1,0,0.0,0,10.0,1,60.9
C000737,2024-11-10,Startup,LATAM,Free,Partner,3,0.0,416,18.0,0,-13.0,0.188,0,0,,2025-12-31,0.0,7,2025-11-17,2025-01-11,0.0,2,20.0,0,44.0,0,55.4
C000738,2023-04-23,Mid-Market,Europe,Pro,Partner,74,171.28,983,18.0,0,34.6,0.217,0,0,,2025-12-31,3586.56,20,2025-12-23,2023-05-15,179.33,1,25.5,0,8.0,1,61.0
C000739,2024-11-21,Mid-Market,Europe,Starter,Paid Search,65,59.36,405,9.0,0,15.0,0.303,0,0,,2025-12-31,480.12,8,2025-10-06,2025-02-26,60.02,0,0.0,0,86.0,1,53.6
C000740,2025-07-08,Mid-Market,North America,Free,Organic,53,0.0,176,5.8,0,64.5,0.283,1,1,2025-11-07,2025-12-31,53.36,7,2025-10-28,2025-07-12,7.62,0,0.0,0,64.0,0,53.1
C000741,2025-03-14,Startup,North America,Free,Paid Search,5,0.0,292,6.0,1,59.3,0.704,0,0,,2025-12-31,20.58,4,2025-12-26,2025-03-23,5.14,1,8.8,0,5.0,0,65.9
C000742,2024-12-26,SMB,LATAM,Starter,Organic,13,48.48,370,26.0,0,-22.1,0.393,0,0,,2025-12-31,448.14,9,2025-12-29,2025-01-05,49.79,0,0.0,0,2.0,1,67.8
C000743,2024-06-26,Startup,LATAM,Enterprise,Paid Search,7,1237.39,553,22.0,2,55.0,0.283,0,0,,2025-12-31,18096.09,15,2025-11-16,2024-07-01,1206.41,2,12.1,0,45.0,1,65.6
C000744,2023-01-22,Mid-Market,North America,Starter,Paid Search,42,60.2,1074,15.0,0,44.7,0.567,0,0,,2025-12-31,1614.87,26,2025-11-25,2023-02-06,62.11,0,0.0,0,36.0,1,69.9
C000745,2025-02-11,Enterprise,LATAM,Starter,Organic,496,62.44,323,1.6,3,-2.1,0.419,0,1,2025-10-26,2025-12-31,123.92000000000002,2,2025-05-23,2025-04-08,61.96,4,7.7,0,222.0,0,44.3
C000746,2023-06-05,SMB,North America,Enterprise,Referral,12,1351.44,940,25.0,2,57.0,0.609,0,0,,2025-12-31,36889.06,30,2025-12-30,2023-06-30,1229.64,3,24.7,0,1.0,1,78.3
C000747,2024-02-01,Mid-Market,North America,Enterprise,Referral,25,1099.19,699,15.0,2,3.0,0.768,0,0,,2025-12-31,13055.82,12,2025-12-11,2024-02-14,1087.98,3,21.7,0,20.0,1,68.7
C000748,2023-03-26,Startup,North America,Starter,Partner,2,43.54,1011,22.0,0,63.6,0.179,0,0,,2025-12-31,735.76,17,2025-07-01,2023-05-15,43.28,1,7.4,0,183.0,1,66.4
C000749,2023-03-24,Startup,North America,Business,Sales,3,468.5,1013,0.0,2,18.8,0.136,1,0,,2025-12-31,8606.28,19,2025-11-24,2023-05-28,452.96,3,11.9,1,37.0,1,36.0
C000750,2022-08-14,SMB,North America,Free,Organic,22,0.0,1235,3.0,1,-3.0,0.287,0,1,2023-11-27,2025-12-31,17.67,8,2023-11-08,2022-08-18,2.21,1,18.3,0,784.0,0,44.5
C000751,2025-10-06,Startup,North America,Business,Organic,4,410.38,86,8.0,1,88.0,0.263,0,0,,2025-12-31,401.98,1,2025-11-19,2025-11-19,401.98,1,4.5,0,42.0,1,57.3
C000752,2022-07-31,SMB,North America,Free,Organic,7,0.0,1249,22.0,6,-3.7,0.578,1,0,,2025-12-31,210.91,35,2025-12-24,2022-09-14,6.03,6,13.9,0,7.0,0,60.6
C000753,2022-05-04,Mid-Market,APAC,Starter,Paid Search,46,47.75,1337,13.0,0,14.8,0.466,1,0,,2025-12-31,1459.46,30,2025-12-27,2022-05-21,48.65,0,0.0,0,4.0,1,60.1
C000754,2025-08-31,SMB,APAC,Starter,Organic,10,51.64,122,3.0,1,19.8,0.447,0,0,,2025-12-31,103.94,2,2025-12-05,2025-10-16,51.97,1,21.3,0,26.0,1,51.6
C000755,2024-03-04,Enterprise,APAC,Pro,Referral,156,171.49,667,17.0,1,23.6,0.14,0,0,,2025-12-31,2849.36,16,2025-12-29,2024-03-12,178.08,2,24.0,0,2.0,1,55.2
C000756,2023-09-19,Startup,North America,Free,Paid Search,2,0.0,834,4.0,0,52.5,0.14,0,0,,2025-12-31,45.25,17,2025-11-09,2023-10-22,2.66,0,0.0,0,52.0,0,48.0
C000757,2024-11-20,Enterprise,APAC,Pro,Paid Search,70,160.41,406,12.0,1,36.4,0.501,0,0,,2025-12-31,934.65,6,2025-12-25,2024-12-22,155.78,1,7.4,1,6.0,1,62.9
C000758,2023-07-03,Mid-Market,North America,Pro,Paid Search,74,154.87,912,27.0,1,60.1,0.431,0,0,,2025-12-31,2594.35,18,2025-12-20,2023-11-08,144.13,2,29.0,0,11.0,1,76.5
C000759,2022-07-02,SMB,APAC,Free,Paid Search,17,0.0,1278,6.0,3,44.3,0.205,0,1,2024-01-13,2025-12-31,65.41,17,2023-12-23,2022-07-15,3.85,4,17.6,1,739.0,0,46.4
C000760,2024-11-09,Enterprise,Europe,Business,Referral,359,474.25,417,12.0,1,-6.8,0.405,0,0,,2025-12-31,3079.23,7,2025-12-20,2024-11-20,439.89,1,4.6,0,11.0,1,55.7
C000761,2022-09-09,Enterprise,North America,Starter,Partner,382,61.46,1209,1.0,1,48.7,0.219,0,0,,2025-12-31,1988.63,32,2025-12-23,2022-11-23,62.14,1,6.1,0,8.0,1,45.8
C000762,2024-03-01,SMB,North America,Starter,Referral,18,49.66,670,4.0,2,40.8,0.078,1,1,2024-04-09,2025-12-31,56.95,1,2024-03-10,2024-03-10,56.95,2,10.8,0,661.0,0,40.0
C000763,2025-09-19,Enterprise,APAC,Starter,Partner,219,48.79,103,26.0,2,19.4,0.268,2,0,,2025-12-31,56.65,1,2025-10-20,2025-10-20,56.65,3,8.3,0,72.0,1,61.2
C000764,2025-08-31,SMB,LATAM,Starter,Paid Search,22,57.24,122,26.0,1,86.8,0.344,0,0,,2025-12-31,114.72,2,2025-12-12,2025-11-05,57.36,3,9.3,0,19.0,1,75.7
C000765,2023-05-31,Mid-Market,Europe,Starter,Paid Search,34,51.28,945,26.0,1,50.2,0.429,0,0,,2025-12-31,986.84,20,2025-12-02,2023-08-04,49.34,1,7.7,0,29.0,1,74.6
C000766,2025-01-20,Mid-Market,LATAM,Pro,Referral,46,163.99,345,10.0,1,58.5,0.536,1,0,,2025-12-31,750.75,5,2025-12-26,2025-02-10,150.15,2,27.1,0,5.0,1,62.4
C000767,2024-05-26,Mid-Market,LATAM,Pro,Paid Search,64,172.17,584,1.0,0,59.4,0.21,0,0,,2025-12-31,2276.77,12,2025-12-12,2024-07-17,189.73,0,0.0,0,19.0,1,48.1
C000768,2023-11-17,SMB,North America,Starter,Paid Search,8,53.02,775,6.0,4,24.5,0.625,0,0,,2025-12-31,999.88,20,2025-12-27,2023-11-18,49.99,4,8.5,0,4.0,1,55.6
C000769,2022-07-20,Startup,APAC,Starter,Organic,4,55.17,1260,5.0,1,50.8,0.492,0,0,,2025-12-31,1572.0,29,2025-12-25,2022-08-09,54.21,1,10.2,0,6.0,1,57.8
C000770,2023-06-23,Mid-Market,North America,Business,Partner,41,387.17,922,2.0,1,42.9,0.589,0,0,,2025-12-31,6960.62,19,2025-09-05,2023-07-24,366.35,1,16.8,0,117.0,1,57.2
C000771,2024-07-21,Startup,Europe,Starter,Organic,6,44.6,528,19.0,0,21.1,0.621,1,0,,2025-12-31,610.83,13,2025-12-27,2024-08-03,46.99,0,0.0,0,4.0,1,70.7
C000772,2025-11-11,SMB,North America,Pro,Sales,16,149.76,50,14.0,1,4.5,0.115,3,0,,2025-12-31,181.71,1,2025-12-22,2025-12-22,181.71,2,5.3,0,9.0,1,43.9
C000773,2022-01-07,SMB,LATAM,Business,Organic,19,426.31,1454,20.0,3,35.6,0.636,0,0,,2025-12-31,14939.24,37,2025-11-24,2022-04-27,403.76,3,19.3,1,37.0,1,71.0
C000774,2024-10-23,SMB,APAC,Starter,Paid Search,19,55.92,434,3.1,2,49.7,0.58,0,1,2025-05-18,2025-12-31,272.05,5,2025-04-09,2024-11-07,54.41,2,10.8,0,266.0,0,57.1
C000775,2025-04-25,SMB,North America,Pro,Organic,20,171.86,250,19.0,3,35.4,0.372,0,0,,2025-12-31,796.2,5,2025-12-03,2025-05-24,159.24,5,16.7,1,28.0,1,62.2
C000776,2025-09-22,Startup,North America,Enterprise,Organic,1,1241.47,100,1.0,0,30.4,0.552,0,0,,2025-12-31,3826.52,3,2025-11-22,2025-09-24,1275.51,0,0.0,0,39.0,1,55.5
C000777,2023-08-30,SMB,Europe,Pro,Paid Search,18,170.7,854,20.0,1,35.7,0.711,0,0,,2025-12-31,3382.7,19,2025-12-15,2023-10-25,178.04,3,8.8,0,16.0,1,76.3
C000778,2022-06-19,SMB,APAC,Enterprise,Referral,8,1280.06,1291,22.0,3,27.8,0.393,0,0,,2025-12-31,36786.59,28,2025-12-13,2022-09-11,1313.81,4,10.7,0,18.0,1,64.7
C000779,2023-01-23,Mid-Market,LATAM,Starter,Organic,20,47.99,1073,4.6,1,73.7,0.314,0,1,2025-04-16,2025-12-31,748.05,15,2025-04-14,2023-05-01,49.87,1,22.5,0,261.0,0,54.4
C000780,2025-05-01,Enterprise,North America,Pro,Organic,254,177.83,244,4.8,1,41.8,0.396,0,1,2025-06-03,2025-12-31,167.6,1,2025-05-11,2025-05-11,167.6,3,11.0,0,234.0,0,53.8
C000781,2025-06-09,SMB,Europe,Starter,Organic,5,52.23,205,12.0,1,22.8,0.51,0,0,,2025-12-31,421.03999999999996,7,2025-12-27,2025-07-11,60.15,1,5.7,0,4.0,1,61.8
C000782,2024-06-30,Enterprise,Europe,Free,Paid Search,168,0.0,549,16.0,1,-10.2,0.382,0,0,,2025-12-31,100.72,16,2025-10-29,2024-07-05,6.3,2,20.0,0,63.0,0,58.2
C000783,2022-06-25,Mid-Market,North America,Enterprise,Sales,72,1423.82,1285,14.0,1,30.1,0.377,1,0,,2025-12-31,49563.479999999996,35,2025-12-18,2022-06-26,1416.1,1,37.2,0,13.0,1,58.3
C000784,2022-06-24,Enterprise,Europe,Starter,Paid Search,171,46.56,1286,2.0,0,20.6,0.258,0,0,,2025-12-31,1691.04,36,2025-12-24,2022-07-06,46.97,1,15.5,0,7.0,1,46.6
C000785,2023-11-15,Mid-Market,North America,Enterprise,Referral,26,1176.22,777,10.0,3,19.7,0.365,1,0,,2025-12-31,11902.15,10,2025-12-25,2024-02-16,1190.21,3,9.1,0,6.0,1,50.3
C000786,2024-04-21,SMB,North America,Pro,Paid Search,18,166.57,619,14.0,2,58.6,0.138,0,0,,2025-12-31,2353.5499999999997,14,2025-12-17,2024-05-28,168.11,2,21.8,0,14.0,1,54.5
C000787,2022-02-16,SMB,Europe,Enterprise,Paid Search,11,1153.41,1414,17.0,2,37.0,0.35,1,0,,2025-12-31,26199.04,24,2025-10-11,2022-05-14,1091.63,2,4.6,0,81.0,1,59.4
C000788,2024-09-08,SMB,LATAM,Enterprise,Referral,9,1139.48,479,17.0,2,-7.1,0.413,1,0,,2025-12-31,13404.77,11,2025-12-01,2024-10-13,1218.62,2,12.0,0,30.0,1,56.9
C000789,2024-02-18,Enterprise,North America,Pro,Organic,233,187.62,682,18.0,2,50.5,0.542,0,0,,2025-12-31,2142.85,11,2025-12-01,2024-03-19,194.8,2,17.6,1,30.0,1,69.4
C000790,2022-01-18,SMB,North America,Enterprise,Referral,3,1393.06,1443,12.0,0,-4.6,0.517,0,0,,2025-12-31,34210.06,26,2025-12-09,2022-01-21,1315.77,2,12.2,0,22.0,1,60.8
C000791,2022-05-17,Mid-Market,APAC,Business,Paid Search,77,429.75,1324,14.0,3,52.3,0.413,1,0,,2025-12-31,9704.65,23,2025-12-01,2022-05-23,421.94,3,26.0,0,30.0,1,58.6
C000792,2023-10-12,SMB,LATAM,Pro,Paid Search,12,137.99,811,6.0,0,23.1,0.052,1,1,2025-09-25,2025-12-31,1551.6,13,2025-09-18,2024-02-01,119.35,0,0.0,0,104.0,0,42.2
C000793,2024-10-30,SMB,Europe,Pro,Sales,6,168.04,427,7.0,1,37.2,0.294,1,0,,2025-12-31,1849.91,10,2025-12-01,2024-11-20,184.99,1,17.8,0,30.0,1,50.3
C000794,2025-03-26,SMB,North America,Starter,Paid Search,10,55.72,280,8.0,2,34.4,0.641,0,0,,2025-12-31,146.94,2,2025-08-16,2025-03-27,73.47,3,39.8,1,137.0,1,61.8
C000795,2023-09-09,SMB,APAC,Free,Sales,5,0.0,844,12.0,4,31.3,0.173,0,0,,2025-12-31,77.89,15,2025-12-06,2023-12-17,5.19,4,13.8,0,25.0,0,48.0
C000796,2023-02-27,Startup,Europe,Starter,Sales,2,53.94,1038,3.0,2,40.2,0.547,0,0,,2025-12-31,1304.03,25,2025-12-23,2023-03-11,52.16,2,21.1,0,8.0,1,55.1
C000797,2025-10-16,SMB,Europe,Starter,Organic,17,45.44,76,6.0,0,37.0,0.426,0,0,,2025-12-31,106.36,2,2025-12-19,2025-10-27,53.18,0,0.0,0,12.0,1,56.8
C000798,2023-10-18,SMB,North America,Starter,Paid Search,10,50.66,805,2.0,2,81.7,0.093,0,1,2024-12-07,2025-12-31,710.16,13,2024-11-24,2023-10-25,54.63,3,8.2,1,402.0,0,44.7
C000799,2023-03-28,SMB,North America,Pro,Referral,7,134.19,1009,11.0,0,40.6,0.078,0,0,,2025-12-31,2553.86,19,2025-12-27,2023-06-28,134.41,0,0.0,0,4.0,1,51.2
C000800,2023-09-25,Enterprise,North America,Pro,Organic,421,186.14,828,13.0,0,41.2,0.647,3,0,,2025-12-31,3890.45,21,2025-11-06,2023-10-25,185.26,0,0.0,0,55.0,1,64.1
C000801,2022-01-18,Startup,APAC,Pro,Referral,2,145.39,1443,4.0,1,17.3,0.224,0,0,,2025-12-31,3469.16,24,2025-12-18,2022-03-10,144.55,1,10.5,0,13.0,1,45.5
C000802,2023-03-08,Mid-Market,North America,Business,Organic,41,386.29,1029,3.0,1,44.5,0.25,1,0,,2025-12-31,7756.41,20,2025-12-28,2023-03-13,387.82,1,12.8,0,3.0,1,46.1
C000803,2024-01-08,Mid-Market,North America,Enterprise,Organic,55,1158.67,723,14.0,0,9.4,0.299,0,0,,2025-12-31,16197.98,14,2025-12-29,2024-01-15,1157.0,0,0.0,0,2.0,1,57.4
C000804,2025-08-06,Startup,Europe,Business,Paid Search,1,356.89,147,6.0,0,63.8,0.371,0,0,,2025-12-31,995.1099999999999,3,2025-10-07,2025-08-10,331.7,1,24.3,0,85.0,1,57.9
C000805,2024-11-21,SMB,APAC,Pro,Referral,21,139.64,405,24.0,1,-2.1,0.353,0,0,,2025-12-31,1120.29,8,2025-11-08,2024-11-25,140.04,1,12.8,0,53.0,1,65.3
C000806,2025-01-22,Enterprise,North America,Starter,Referral,141,53.43,343,4.0,1,13.9,0.478,0,0,,2025-12-31,281.23,5,2025-08-16,2025-01-26,56.25,1,4.8,1,137.0,1,52.8
C000807,2024-02-19,Enterprise,APAC,Enterprise,Partner,394,1211.42,681,13.0,2,-5.7,0.423,0,0,,2025-12-31,19777.63,15,2025-12-11,2024-04-12,1318.51,2,39.2,0,20.0,1,55.7
C000808,2022-06-08,Enterprise,Europe,Starter,Organic,292,58.87,1302,22.0,1,45.5,0.742,0,0,,2025-12-31,1089.6200000000001,18,2025-07-13,2022-07-19,60.53,1,25.3,0,171.0,1,80.0
C000809,2023-07-14,SMB,North America,Starter,Paid Search,9,51.4,901,2.0,1,24.4,0.302,0,0,,2025-12-31,1063.24,20,2025-12-28,2023-08-11,53.16,1,10.9,0,3.0,1,46.8
C000810,2025-11-26,Enterprise,LATAM,Starter,Organic,64,59.01,35,12.0,2,52.1,0.429,0,0,,2025-12-31,175.51,3,2025-12-24,2025-12-04,58.5,2,20.0,0,7.0,1,60.8
C000811,2022-03-05,Startup,APAC,Pro,Organic,7,170.3,1397,13.0,0,10.6,0.714,2,0,,2025-12-31,5823.31,36,2025-12-14,2022-05-02,161.76,0,0.0,0,17.0,1,65.1
C000812,2025-06-11,Startup,North America,Pro,Paid Search,1,161.84,203,15.0,1,48.3,0.56,0,0,,2025-12-31,420.6,3,2025-12-02,2025-08-05,140.2,2,7.8,0,29.0,1,68.5
C000813,2024-09-05,SMB,North America,Free,Partner,11,0.0,482,24.0,0,49.5,0.357,2,0,,2025-12-31,66.88,12,2025-10-17,2024-09-22,5.57,0,0.0,0,75.0,0,68.1
C000814,2023-02-10,SMB,North America,Business,Organic,6,409.74,1055,16.0,0,40.3,0.302,2,0,,2025-12-31,6597.12,16,2025-12-08,2023-02-15,412.32,2,51.8,0,23.0,1,58.4
C000815,2025-01-17,Mid-Market,North America,Starter,Organic,34,59.05,348,10.0,2,35.8,0.531,0,0,,2025-12-31,746.3199999999999,11,2025-12-30,2025-04-12,67.85,2,30.4,0,1.0,1,60.4
C000816,2025-04-11,Enterprise,Europe,Starter,Partner,340,59.05,264,11.0,0,38.4,0.614,0,0,,2025-12-31,208.96,3,2025-12-19,2025-09-17,69.65,1,19.4,0,12.0,1,67.1
C000817,2022-03-03,SMB,LATAM,Starter,Organic,5,51.43,1399,17.0,1,12.2,0.772,1,0,,2025-12-31,1625.43,33,2025-11-15,2022-04-07,49.26,1,6.5,0,46.0,1,71.1
C000818,2022-06-02,Enterprise,APAC,Starter,Sales,235,55.14,1308,8.0,0,8.1,0.141,0,0,,2025-12-31,1043.54,19,2025-10-12,2022-07-04,54.92,0,0.0,0,80.0,1,47.2
C000819,2024-08-10,Enterprise,North America,Business,Paid Search,408,426.24,508,19.0,1,48.6,0.138,0,0,,2025-12-31,6674.17,15,2025-12-12,2024-08-28,444.94,1,10.1,0,19.0,1,59.5
C000820,2025-11-29,Mid-Market,Europe,Free,Organic,50,0.0,32,10.0,1,25.8,0.509,0,0,,2025-12-31,0.0,2,2025-12-28,2025-12-14,0.0,3,19.4,0,3.0,0,60.3
C000821,2022-02-04,Enterprise,North America,Starter,Sales,236,60.89,1426,1.0,2,46.3,0.573,0,0,,2025-12-31,1931.23,31,2025-12-22,2022-02-07,62.3,2,28.2,0,9.0,1,54.7
C000822,2024-08-09,SMB,Europe,Free,Partner,22,0.0,509,14.0,0,73.8,0.851,0,0,,2025-12-31,80.01,9,2025-12-01,2024-09-05,8.89,1,13.6,0,30.0,0,80.4
C000823,2022-07-15,SMB,North America,Business,Referral,18,485.79,1265,7.0,1,23.6,0.676,1,0,,2025-12-31,12496.91,26,2025-12-15,2022-09-27,480.65,2,14.8,0,16.0,1,60.4
C000824,2024-07-18,Startup,LATAM,Enterprise,Paid Search,2,1330.39,531,10.0,1,20.0,0.409,1,0,,2025-12-31,14766.900000000001,12,2025-12-20,2024-08-26,1230.58,2,11.6,0,11.0,1,54.7
C000825,2024-06-10,SMB,APAC,Pro,Paid Search,10,171.27,569,3.4,0,26.9,0.38,0,1,2025-08-20,2025-12-31,1172.46,7,2025-08-19,2024-09-10,167.49,0,0.0,0,134.0,0,52.1
C000826,2022-05-10,Startup,North America,Pro,Partner,6,154.96,1331,3.0,1,36.0,0.257,0,0,,2025-12-31,3641.19,24,2025-09-19,2022-05-30,151.72,1,5.2,0,103.0,1,47.5
C000827,2024-08-31,SMB,APAC,Enterprise,Paid Search,21,1262.74,487,5.0,1,50.4,0.71,1,1,2025-05-14,2025-12-31,5383.0599999999995,5,2025-01-24,2024-09-06,1076.61,3,13.1,0,341.0,0,62.3
C000828,2025-07-06,Startup,Europe,Starter,Partner,5,48.72,178,25.0,2,34.3,0.409,1,0,,2025-12-31,62.56,2,2025-10-19,2025-09-03,31.28,3,17.5,0,73.0,1,68.0
